lengthscale l2regularizer rmse_mean rmse_std
0.85 0.35 1.127930 0.486239
0.85 0.40 1.064231 0.495207
0.85 0.45 1.025692 0.452278
0.85 0.50 1.234559 0.685287
0.85 0.55 1.127532 0.703723
0.85 0.60 1.023715 0.630403
0.85 0.65 1.093975 0.535154
0.85 0.70 0.980728 0.494100
0.85 0.75 1.057663 0.358831
0.85 0.80 1.065220 0.553707
0.85 0.85 1.067838 0.554046
0.85 0.90 1.094524 0.546791
0.85 0.95 1.137925 0.588963
0.85 1.00 1.027312 0.408808
0.90 0.05 1.069447 0.528163
0.90 0.10 1.230222 0.679837
0.90 0.15 1.108501 0.404535
0.90 0.20 1.097587 0.324414
0.90 0.25 1.117644 0.503265
0.90 0.30 1.129438 0.459182
0.90 0.35 1.037518 0.526130
0.90 0.40 0.973499 0.579379
0.90 0.45 1.042782 0.407246
0.90 0.50 0.993273 0.427662
0.90 0.55 1.085801 0.496179
0.90 0.60 1.075221 0.482452
0.90 0.65 1.109071 0.542961
0.90 0.70 1.094151 0.526833
0.90 0.75 1.071433 0.495467
0.90 0.80 1.169015 0.594387
0.90 0.85 0.981348 0.518873
0.90 0.90 1.032540 0.458236
0.90 0.95 1.130781 0.493850
0.90 1.00 1.091233 0.656232
0.95 0.05 1.218317 0.473653
0.95 0.10 1.028798 0.549631
0.95 0.15 1.155983 0.618262
0.95 0.20 1.236499 0.783818
0.95 0.25 1.091043 0.493471
0.95 0.30 1.031535 0.515292
0.95 0.35 1.023472 0.559444
0.95 0.40 0.968301 0.481442
0.95 0.45 1.078856 0.526448
0.95 0.50 1.075090 0.488864
0.95 0.55 1.059109 0.524042
0.95 0.60 1.014116 0.576846
0.95 0.65 1.000453 0.459072
0.95 0.70 1.065793 0.600472
0.95 0.75 1.029490 0.499038
0.95 0.80 0.920201 0.442719
0.95 0.85 1.020528 0.389499
0.95 0.90 1.128413 0.663807
0.95 0.95 1.118497 0.514809
0.95 1.00 1.028691 0.419515
1.00 0.05 1.166721 0.479279
1.00 0.10 1.131702 0.536189
1.00 0.15 1.062324 0.514285
1.00 0.20 1.138035 0.713926
1.00 0.25 1.056314 0.644577
1.00 0.30 1.040400 0.496611
1.00 0.35 1.088399 0.545789
1.00 0.40 1.114233 0.504868
1.00 0.45 1.098596 0.489804
1.00 0.50 1.076361 0.592467
1.00 0.55 1.039046 0.562207
1.00 0.60 1.099938 0.543450
1.00 0.65 1.227500 0.554448
1.00 0.70 0.989843 0.498183
1.00 0.75 1.040474 0.400632
1.00 0.80 1.133815 0.473460
1.00 0.85 1.088015 0.482391
1.00 0.90 0.998742 0.497566
1.00 0.95 1.016748 0.361049
1.00 1.00 1.083600 0.485959
