lengthscale l2regularizer rmse_mean rmse_std
0.3 0.625 1.0912603 0.48362085
0.3 0.65 1.066853 0.46414676
0.3 0.675 1.0926335 0.51656985
0.3 0.7 1.1395977 0.59725624
0.3 0.725 1.1591265 0.56087327
0.3 0.75 1.1376045 0.5518671
0.3 0.775 1.1630732 0.6749121
0.3 0.8 1.2241898 0.6337291
0.3 0.825 1.1999553 0.57242507
0.3 0.85 1.1758797 0.7612786
0.3 0.875 1.1420596 0.5352247
0.3 0.9 1.122772 0.50242096
0.3 0.925 1.0970964 0.5029996
0.3 0.95 1.1216935 0.48771232
0.3 0.975 1.1500509 0.5272391
0.3 1.0 1.1141804 0.49793544

0.325 0.025 1.1820619 0.5463236
0.325 0.05 1.1445639 0.636531
0.325 0.075 1.0883356 0.48472065
0.325 0.1 1.1329278 0.5987859
0.325 0.125 1.0783976 0.4431257
0.325 0.15 1.1368705 0.5003044
0.325 0.175 1.150436 0.59775084
0.325 0.2 1.1218005 0.57537687
0.325 0.225 1.0678518 0.44352692
0.325 0.25 1.0505096 0.48215878
0.325 0.275 1.1391048 0.5328399
0.325 0.3 1.1908928 0.6705636
0.325 0.325 1.1645812 0.5264928
0.325 0.35 1.0269153 0.33605987
0.325 0.375 1.1534195 0.61036265
0.325 0.4 1.1166635 0.43936464
0.325 0.425 1.1675208 0.5553053
0.325 0.45 1.2328714 0.4718595
0.325 0.475 1.1844745 0.6256158
0.325 0.5 1.1484962 0.5688264
0.325 0.525 1.1633786 0.5510736
0.325 0.55 1.2017853 0.5496887
0.325 0.575 1.2203062 0.70554096
