lengthscale l2regularizer rmse_mean rmse_std
0.35 0.775 1.0867044 0.57747716
0.35 0.8 1.1030304 0.5056196
0.35 0.825 1.1296417 0.5482309
0.35 0.85 1.0661272 0.4299244
0.35 0.875 1.0735085 0.46188098
0.35 0.9 1.1087937 0.5198637
0.35 0.925 1.1354184 0.5863377
0.35 0.95 1.1590189 0.4996361
0.35 0.975 1.127729 0.6068715
0.35 1.0 1.0285337 0.45975626
0.375 0.025 1.1859373 0.56396
0.375 0.05 1.1586941 0.6826608
0.375 0.075 1.2755324 0.6449958
0.375 0.1 1.1220433 0.49702525
0.375 0.125 1.0728363 0.41443563
0.375 0.15 1.1737508 0.51440173
0.375 0.175 1.234431 0.49977678
0.375 0.2 1.0713993 0.51394075
0.375 0.225 1.103935 0.56650037
0.375 0.25 1.1476598 0.55748636
0.375 0.275 1.2913806 0.645886
0.375 0.3 1.1126606 0.5973429
0.375 0.325 1.1985209 0.54337996
0.375 0.35 1.1686327 0.4970771
0.375 0.375 1.1530504 0.49978402
0.375 0.4 1.1137834 0.59646904
0.375 0.425 1.1587951 0.5768971
0.375 0.45 1.0710592 0.46346468
0.375 0.475 1.1862819 0.49182567
0.375 0.5 1.1325648 0.4727122
0.375 0.525 1.2135584 0.6189725
0.375 0.55 1.2190388 0.64914453
0.375 0.575 1.0400116 0.41763058
0.375 0.6 1.0456638 0.39290854
0.375 0.625 1.0723625 0.6064138
0.375 0.65 1.1559783 0.5708536
0.375 0.675 1.1191012 0.4885854
0.375 0.7 1.2004884 0.68806934
0.375 0.725 1.1345758 0.516104
0.375 0.75 1.1335301 0.54035115
0.375 0.775 1.0884055 0.49532557
0.375 0.8 1.0999062 0.5685233
0.375 0.825 1.2760746 0.53987235
0.375 0.85 1.1136206 0.4830298
0.375 0.875 1.1071057 0.6193814
0.375 0.9 1.1605982 0.68574524
0.375 0.925 1.1400208 0.56906766
0.375 0.95 1.2383873 0.64154804
0.375 0.975 1.1523749 0.5321589
0.375 1.0 1.158067 0.6294388
0.4 0.025 1.1831337 0.53611195
0.4 0.05 1.1499319 0.49646384
0.4 0.075 1.1174381 0.60641944
0.4 0.1 1.1918352 0.5460259
0.4 0.125 1.2641897 0.71185637
0.4 0.15 1.2147795 0.7246001
0.4 0.175 1.1073481 0.47026613
0.4 0.2 1.2017628 0.5515948
0.4 0.225 1.198354 0.54030484
0.4 0.25 1.0614741 0.5245827
0.4 0.275 1.174362 0.5365995
0.4 0.3 1.0774895 0.39875665
0.4 0.325 1.2054294 0.6410962
0.4 0.35 1.2465843 0.5580109
0.4 0.375 1.2285883 0.7715814
