lengthscale l2regularizer rmse_mean rmse_std
0.400 0.150 1.145596 0.515409
0.400 0.175 1.133779 0.516792
0.400 0.200 1.089692 0.445084
0.400 0.225 1.152310 0.452444
0.400 0.250 1.169034 0.551580
0.400 0.275 1.146265 0.492858
0.400 0.300 1.077048 0.462709
0.400 0.325 1.202823 0.585810
0.400 0.350 1.195537 0.566330
0.400 0.375 1.158658 0.549099
0.400 0.400 1.125154 0.487464
0.400 0.425 1.079187 0.458074
0.400 0.450 1.155790 0.527339
0.400 0.475 1.110969 0.460097
0.400 0.500 1.185563 0.538539
0.400 0.525 1.113332 0.492821
0.400 0.550 1.099686 0.463550
0.400 0.575 1.130793 0.532479
0.400 0.600 1.149853 0.527800
0.400 0.625 1.159311 0.463779
0.400 0.650 1.096920 0.484241
0.400 0.675 1.094754 0.476194
0.400 0.700 1.126747 0.493405
0.400 0.725 1.113023 0.467636
0.400 0.750 1.153958 0.546068
0.400 0.775 1.183410 0.583226
0.400 0.800 1.125842 0.466652
0.400 0.825 1.117120 0.548156
0.400 0.850 1.171364 0.499833
0.400 0.875 1.101274 0.519022
0.400 0.900 1.124385 0.488556
0.400 0.925 1.094794 0.497686
0.400 0.950 1.142181 0.496946
0.400 0.975 1.108777 0.483617
0.400 1.000 1.132415 0.501609
0.425 0.025 1.351580 0.660715
0.425 0.050 1.171878 0.546858
0.425 0.075 1.123327 0.522238
0.425 0.100 1.137433 0.540966
0.425 0.125 1.172354 0.579197
0.425 0.150 1.144536 0.480947
0.425 0.175 1.076958 0.489865
0.425 0.200 1.132796 0.523296
0.425 0.225 1.142758 0.534534
0.425 0.250 1.097375 0.563682
0.425 0.275 1.148948 0.457373
0.425 0.300 1.111882 0.506783
0.425 0.325 1.183486 0.549991
0.425 0.350 1.139813 0.527440
0.425 0.375 1.146904 0.525832
0.425 0.400 1.105553 0.456890
0.425 0.425 1.179765 0.541251
0.425 0.450 1.124557 0.486125
0.425 0.475 1.145960 0.482840
0.425 0.500 1.124393 0.469841
0.425 0.525 1.104911 0.500738
0.425 0.550 1.122949 0.463386
0.425 0.575 1.096625 0.483656
0.425 0.600 1.099171 0.461182
0.425 0.625 1.157962 0.504108
0.425 0.650 1.116285 0.467424
0.425 0.675 1.161277 0.491649
0.425 0.700 1.178462 0.517816
