"method","p","l","int_effect","disType","dim_in","d"
"rbf",1,2,0.9,0,6,4
"rbf",1,1,0.9,0,6,4
"rbf",1,0.666666666666667,0.9,0,6,4
"rbf",1,2,1,0,6,4
"rbf",1,1,1,0,6,4
"rbf",1,0.666666666666667,1,0,6,4
"rbf",1,2,0,0,6,5
"rbf",1,1,0,0,6,5
"rbf",1,0.666666666666667,0,0,6,5
"rbf",1,2,0.1,0,6,5
"rbf",1,1,0.1,0,6,5
"rbf",1,0.666666666666667,0.1,0,6,5
"rbf",1,2,0.2,0,6,5
"rbf",1,1,0.2,0,6,5
"rbf",1,0.666666666666667,0.2,0,6,5
"rbf",1,2,0.3,0,6,5
"rbf",1,1,0.3,0,6,5
"rbf",1,0.666666666666667,0.3,0,6,5
"rbf",1,2,0.4,0,6,5
"rbf",1,1,0.4,0,6,5
"rbf",1,0.666666666666667,0.4,0,6,5
"rbf",1,2,0.5,0,6,5
"rbf",1,1,0.5,0,6,5
"rbf",1,0.666666666666667,0.5,0,6,5
"rbf",1,2,0.6,0,6,5
"rbf",1,1,0.6,0,6,5
"rbf",1,0.666666666666667,0.6,0,6,5
"rbf",1,2,0.7,0,6,5
"rbf",1,1,0.7,0,6,5
"rbf",1,0.666666666666667,0.7,0,6,5
"rbf",1,2,0.8,0,6,5
"rbf",1,1,0.8,0,6,5
"rbf",1,0.666666666666667,0.8,0,6,5
"rbf",1,2,0.9,0,6,5
"rbf",1,1,0.9,0,6,5
"rbf",1,0.666666666666667,0.9,0,6,5
"rbf",1,2,1,0,6,5
"rbf",1,1,1,0,6,5
"rbf",1,0.666666666666667,1,0,6,5
"rbf",1,2,0,0,6,6
"rbf",1,1,0,0,6,6
"rbf",1,0.666666666666667,0,0,6,6
"rbf",1,2,0.1,0,6,6
"rbf",1,1,0.1,0,6,6
"rbf",1,0.666666666666667,0.1,0,6,6
"rbf",1,2,0.2,0,6,6
"rbf",1,1,0.2,0,6,6
"rbf",1,0.666666666666667,0.2,0,6,6
"rbf",1,2,0.3,0,6,6
"rbf",1,1,0.3,0,6,6
"rbf",1,0.666666666666667,0.3,0,6,6
"rbf",1,2,0.4,0,6,6
"rbf",1,1,0.4,0,6,6
"rbf",1,0.666666666666667,0.4,0,6,6
"rbf",1,2,0.5,0,6,6
"rbf",1,1,0.5,0,6,6
"rbf",1,0.666666666666667,0.5,0,6,6
"rbf",1,2,0.6,0,6,6
"rbf",1,1,0.6,0,6,6
"rbf",1,0.666666666666667,0.6,0,6,6
"rbf",1,2,0.7,0,6,6
"rbf",1,1,0.7,0,6,6
"rbf",1,0.666666666666667,0.7,0,6,6
"rbf",1,2,0.8,0,6,6
"rbf",1,1,0.8,0,6,6
"rbf",1,0.666666666666667,0.8,0,6,6
"rbf",1,2,0.9,0,6,6
"rbf",1,1,0.9,0,6,6
"rbf",1,0.666666666666667,0.9,0,6,6
"rbf",1,2,1,0,6,6
"rbf",1,1,1,0,6,6
"rbf",1,0.666666666666667,1,0,6,6
"rbf",1,2,0,0,6,7
"rbf",1,1,0,0,6,7
"rbf",1,0.666666666666667,0,0,6,7
"rbf",1,2,0.1,0,6,7
"rbf",1,1,0.1,0,6,7
"rbf",1,0.666666666666667,0.1,0,6,7
"rbf",1,2,0.2,0,6,7
"rbf",1,1,0.2,0,6,7
"rbf",1,0.666666666666667,0.2,0,6,7
"rbf",1,2,0.3,0,6,7
"rbf",1,1,0.3,0,6,7
"rbf",1,0.666666666666667,0.3,0,6,7
"rbf",1,2,0.4,0,6,7
"rbf",1,1,0.4,0,6,7
"rbf",1,0.666666666666667,0.4,0,6,7
"rbf",1,2,0.5,0,6,7
"rbf",1,1,0.5,0,6,7
"rbf",1,0.666666666666667,0.5,0,6,7
"rbf",1,2,0.6,0,6,7
"rbf",1,1,0.6,0,6,7
"rbf",1,0.666666666666667,0.6,0,6,7
"rbf",1,2,0.7,0,6,7
"rbf",1,1,0.7,0,6,7
"rbf",1,0.666666666666667,0.7,0,6,7
"rbf",1,2,0.8,0,6,7
"rbf",1,1,0.8,0,6,7
"rbf",1,0.666666666666667,0.8,0,6,7
"rbf",1,2,0.9,0,6,7
"rbf",1,1,0.9,0,6,7
"rbf",1,0.666666666666667,0.9,0,6,7
"rbf",1,2,1,0,6,7
"rbf",1,1,1,0,6,7
"rbf",1,0.666666666666667,1,0,6,7
"rbf",1,2,0,0,6,8
"rbf",1,1,0,0,6,8
"rbf",1,0.666666666666667,0,0,6,8
"rbf",1,2,0.1,0,6,8
"rbf",1,1,0.1,0,6,8
"rbf",1,0.666666666666667,0.1,0,6,8
"rbf",1,2,0.2,0,6,8
"rbf",1,1,0.2,0,6,8
"rbf",1,0.666666666666667,0.2,0,6,8
"rbf",1,2,0.3,0,6,8
"rbf",1,1,0.3,0,6,8
"rbf",1,0.666666666666667,0.3,0,6,8
"rbf",1,2,0.4,0,6,8
"rbf",1,1,0.4,0,6,8
"rbf",1,0.666666666666667,0.4,0,6,8
"rbf",1,2,0.5,0,6,8
"rbf",1,1,0.5,0,6,8
"rbf",1,0.666666666666667,0.5,0,6,8
"rbf",1,2,0.6,0,6,8
"rbf",1,1,0.6,0,6,8
"rbf",1,0.666666666666667,0.6,0,6,8
"rbf",1,2,0.7,0,6,8
"rbf",1,1,0.7,0,6,8
"rbf",1,0.666666666666667,0.7,0,6,8
"rbf",1,2,0.8,0,6,8
"rbf",1,1,0.8,0,6,8
"rbf",1,0.666666666666667,0.8,0,6,8
"rbf",1,2,0.9,0,6,8
"rbf",1,1,0.9,0,6,8
"rbf",1,0.666666666666667,0.9,0,6,8
"rbf",1,2,1,0,6,8
"rbf",1,1,1,0,6,8
"rbf",1,0.666666666666667,1,0,6,8
"rbf",1,2,0,0,6,9
"rbf",1,1,0,0,6,9
"rbf",1,0.666666666666667,0,0,6,9
"rbf",1,2,0.1,0,6,9
"rbf",1,1,0.1,0,6,9
"rbf",1,0.666666666666667,0.1,0,6,9
"rbf",1,2,0.2,0,6,9
"rbf",1,1,0.2,0,6,9
"rbf",1,0.666666666666667,0.2,0,6,9
"rbf",1,2,0.3,0,6,9
"rbf",1,1,0.3,0,6,9
"rbf",1,0.666666666666667,0.3,0,6,9
"rbf",1,2,0.4,0,6,9
"rbf",1,1,0.4,0,6,9
"rbf",1,0.666666666666667,0.4,0,6,9
"rbf",1,2,0.5,0,6,9
"rbf",1,1,0.5,0,6,9
"rbf",1,0.666666666666667,0.5,0,6,9
"rbf",1,2,0.6,0,6,9
"rbf",1,1,0.6,0,6,9
"rbf",1,0.666666666666667,0.6,0,6,9
"rbf",1,2,0.7,0,6,9
"rbf",1,1,0.7,0,6,9
"rbf",1,0.666666666666667,0.7,0,6,9
"rbf",1,2,0.8,0,6,9
"rbf",1,1,0.8,0,6,9
"rbf",1,0.666666666666667,0.8,0,6,9
"rbf",1,2,0.9,0,6,9
"rbf",1,1,0.9,0,6,9
"rbf",1,0.666666666666667,0.9,0,6,9
"rbf",1,2,1,0,6,9
"rbf",1,1,1,0,6,9
"rbf",1,0.666666666666667,1,0,6,9
"rbf",1,2,0,0,6,10
"rbf",1,1,0,0,6,10
"rbf",1,0.666666666666667,0,0,6,10
"rbf",1,2,0.1,0,6,10
"rbf",1,1,0.1,0,6,10
"rbf",1,0.666666666666667,0.1,0,6,10
"rbf",1,2,0.2,0,6,10
"rbf",1,1,0.2,0,6,10
"rbf",1,0.666666666666667,0.2,0,6,10
"rbf",1,2,0.3,0,6,10
"rbf",1,1,0.3,0,6,10
"rbf",1,0.666666666666667,0.3,0,6,10
"rbf",1,2,0.4,0,6,10
"rbf",1,1,0.4,0,6,10
"rbf",1,0.666666666666667,0.4,0,6,10
"rbf",1,2,0.5,0,6,10
"rbf",1,1,0.5,0,6,10
"rbf",1,0.666666666666667,0.5,0,6,10
"rbf",1,2,0.6,0,6,10
"rbf",1,1,0.6,0,6,10
"rbf",1,0.666666666666667,0.6,0,6,10
"rbf",1,2,0.7,0,6,10
"rbf",1,1,0.7,0,6,10
"rbf",1,0.666666666666667,0.7,0,6,10
"rbf",1,2,0.8,0,6,10
"rbf",1,1,0.8,0,6,10
"rbf",1,0.666666666666667,0.8,0,6,10
"rbf",1,2,0.9,0,6,10
"rbf",1,1,0.9,0,6,10
"rbf",1,0.666666666666667,0.9,0,6,10
"rbf",1,2,1,0,6,10
"rbf",1,1,1,0,6,10
"rbf",1,0.666666666666667,1,0,6,10
"rbf",1,2,0,0,6,11
"rbf",1,1,0,0,6,11
"rbf",1,0.666666666666667,0,0,6,11
"rbf",1,2,0.1,0,6,11
"rbf",1,1,0.1,0,6,11
"rbf",1,0.666666666666667,0.1,0,6,11
"rbf",1,2,0.2,0,6,11
"rbf",1,1,0.2,0,6,11
"rbf",1,0.666666666666667,0.2,0,6,11
"rbf",1,2,0.3,0,6,11
"rbf",1,1,0.3,0,6,11
"rbf",1,0.666666666666667,0.3,0,6,11
"rbf",1,2,0.4,0,6,11
"rbf",1,1,0.4,0,6,11
"rbf",1,0.666666666666667,0.4,0,6,11
"rbf",1,2,0.5,0,6,11
"rbf",1,1,0.5,0,6,11
"rbf",1,0.666666666666667,0.5,0,6,11
"rbf",1,2,0.6,0,6,11
"rbf",1,1,0.6,0,6,11
"rbf",1,0.666666666666667,0.6,0,6,11
"rbf",1,2,0.7,0,6,11
"rbf",1,1,0.7,0,6,11
"rbf",1,0.666666666666667,0.7,0,6,11
"rbf",1,2,0.8,0,6,11
"rbf",1,1,0.8,0,6,11
"rbf",1,0.666666666666667,0.8,0,6,11
"rbf",1,2,0.9,0,6,11
"rbf",1,1,0.9,0,6,11
"rbf",1,0.666666666666667,0.9,0,6,11
"rbf",1,2,1,0,6,11
"rbf",1,1,1,0,6,11
"rbf",1,0.666666666666667,1,0,6,11
"rbf",1,2,0,0,6,12
"rbf",1,1,0,0,6,12
"rbf",1,0.666666666666667,0,0,6,12
"rbf",1,2,0.1,0,6,12
"rbf",1,1,0.1,0,6,12
"rbf",1,0.666666666666667,0.1,0,6,12
"rbf",1,2,0.2,0,6,12
"rbf",1,1,0.2,0,6,12
"rbf",1,0.666666666666667,0.2,0,6,12
"rbf",1,2,0.3,0,6,12
"rbf",1,1,0.3,0,6,12
"rbf",1,0.666666666666667,0.3,0,6,12
"rbf",1,2,0.4,0,6,12
"rbf",1,1,0.4,0,6,12
"rbf",1,0.666666666666667,0.4,0,6,12
"rbf",1,2,0.5,0,6,12
"rbf",1,1,0.5,0,6,12
"rbf",1,0.666666666666667,0.5,0,6,12
"rbf",1,2,0.6,0,6,12
"rbf",1,1,0.6,0,6,12
"rbf",1,0.666666666666667,0.6,0,6,12
"rbf",1,2,0.7,0,6,12
"rbf",1,1,0.7,0,6,12
"rbf",1,0.666666666666667,0.7,0,6,12
"rbf",1,2,0.8,0,6,12
"rbf",1,1,0.8,0,6,12
"rbf",1,0.666666666666667,0.8,0,6,12
"rbf",1,2,0.9,0,6,12
"rbf",1,1,0.9,0,6,12
"rbf",1,0.666666666666667,0.9,0,6,12
"rbf",1,2,1,0,6,12
"rbf",1,1,1,0,6,12
"rbf",1,0.666666666666667,1,0,6,12
"matern",1,2,0,0,10,1
"matern",2,2,0,0,10,1
"matern",1,1,0,0,10,1
"matern",2,1,0,0,10,1
"matern",1,0.666666666666667,0,0,10,1
"matern",2,0.666666666666667,0,0,10,1
"matern",1,2,0.1,0,10,1
"matern",2,2,0.1,0,10,1
"matern",1,1,0.1,0,10,1
"matern",2,1,0.1,0,10,1
"matern",1,0.666666666666667,0.1,0,10,1
"matern",2,0.666666666666667,0.1,0,10,1
"matern",1,2,0.2,0,10,1
"matern",2,2,0.2,0,10,1
"matern",1,1,0.2,0,10,1
"matern",2,1,0.2,0,10,1
"matern",1,0.666666666666667,0.2,0,10,1
"matern",2,0.666666666666667,0.2,0,10,1
"matern",1,2,0.3,0,10,1
"matern",2,2,0.3,0,10,1
"matern",1,1,0.3,0,10,1
"matern",2,1,0.3,0,10,1
"matern",1,0.666666666666667,0.3,0,10,1
"matern",2,0.666666666666667,0.3,0,10,1
"matern",1,2,0.4,0,10,1
"matern",2,2,0.4,0,10,1
"matern",1,1,0.4,0,10,1
"matern",2,1,0.4,0,10,1
"matern",1,0.666666666666667,0.4,0,10,1
"matern",2,0.666666666666667,0.4,0,10,1
"matern",1,2,0.5,0,10,1
"matern",2,2,0.5,0,10,1
"matern",1,1,0.5,0,10,1
"matern",2,1,0.5,0,10,1
"matern",1,0.666666666666667,0.5,0,10,1
"matern",2,0.666666666666667,0.5,0,10,1
"matern",1,2,0.6,0,10,1
"matern",2,2,0.6,0,10,1
"matern",1,1,0.6,0,10,1
"matern",2,1,0.6,0,10,1
"matern",1,0.666666666666667,0.6,0,10,1
"matern",2,0.666666666666667,0.6,0,10,1
"matern",1,2,0.7,0,10,1
"matern",2,2,0.7,0,10,1
"matern",1,1,0.7,0,10,1
"matern",2,1,0.7,0,10,1
"matern",1,0.666666666666667,0.7,0,10,1
"matern",2,0.666666666666667,0.7,0,10,1
"matern",1,2,0.8,0,10,1
"matern",2,2,0.8,0,10,1
"matern",1,1,0.8,0,10,1
"matern",2,1,0.8,0,10,1
"matern",1,0.666666666666667,0.8,0,10,1
"matern",2,0.666666666666667,0.8,0,10,1
"matern",1,2,0.9,0,10,1
"matern",2,2,0.9,0,10,1
"matern",1,1,0.9,0,10,1
"matern",2,1,0.9,0,10,1
"matern",1,0.666666666666667,0.9,0,10,1
"matern",2,0.666666666666667,0.9,0,10,1
"matern",1,2,1,0,10,1
"matern",2,2,1,0,10,1
"matern",1,1,1,0,10,1
"matern",2,1,1,0,10,1
"matern",1,0.666666666666667,1,0,10,1
"matern",2,0.666666666666667,1,0,10,1
"matern",1,2,0,0,10,2
"matern",2,2,0,0,10,2
"matern",1,1,0,0,10,2
"matern",2,1,0,0,10,2
"matern",1,0.666666666666667,0,0,10,2
"matern",2,0.666666666666667,0,0,10,2
"matern",1,2,0.1,0,10,2
"matern",2,2,0.1,0,10,2
"matern",1,1,0.1,0,10,2
"matern",2,1,0.1,0,10,2
"matern",1,0.666666666666667,0.1,0,10,2
"matern",2,0.666666666666667,0.1,0,10,2
"matern",1,2,0.2,0,10,2
"matern",2,2,0.2,0,10,2
"matern",1,1,0.2,0,10,2
"matern",2,1,0.2,0,10,2
"matern",1,0.666666666666667,0.2,0,10,2
"matern",2,0.666666666666667,0.2,0,10,2
"matern",1,2,0.3,0,10,2
"matern",2,2,0.3,0,10,2
"matern",1,1,0.3,0,10,2
"matern",2,1,0.3,0,10,2
"matern",1,0.666666666666667,0.3,0,10,2
"matern",2,0.666666666666667,0.3,0,10,2
"matern",1,2,0.4,0,10,2
"matern",2,2,0.4,0,10,2
"matern",1,1,0.4,0,10,2
"matern",2,1,0.4,0,10,2
"matern",1,0.666666666666667,0.4,0,10,2
"matern",2,0.666666666666667,0.4,0,10,2
"matern",1,2,0.5,0,10,2
"matern",2,2,0.5,0,10,2
"matern",1,1,0.5,0,10,2
"matern",2,1,0.5,0,10,2
"matern",1,0.666666666666667,0.5,0,10,2
"matern",2,0.666666666666667,0.5,0,10,2
"matern",1,2,0.6,0,10,2
"matern",2,2,0.6,0,10,2
"matern",1,1,0.6,0,10,2
"matern",2,1,0.6,0,10,2
"matern",1,0.666666666666667,0.6,0,10,2
"matern",2,0.666666666666667,0.6,0,10,2
"matern",1,2,0.7,0,10,2
"matern",2,2,0.7,0,10,2
"matern",1,1,0.7,0,10,2
"matern",2,1,0.7,0,10,2
"matern",1,0.666666666666667,0.7,0,10,2
"matern",2,0.666666666666667,0.7,0,10,2
"matern",1,2,0.8,0,10,2
"matern",2,2,0.8,0,10,2
"matern",1,1,0.8,0,10,2
"matern",2,1,0.8,0,10,2
"matern",1,0.666666666666667,0.8,0,10,2
"matern",2,0.666666666666667,0.8,0,10,2
"matern",1,2,0.9,0,10,2
"matern",2,2,0.9,0,10,2
"matern",1,1,0.9,0,10,2
"matern",2,1,0.9,0,10,2
"matern",1,0.666666666666667,0.9,0,10,2
"matern",2,0.666666666666667,0.9,0,10,2
"matern",1,2,1,0,10,2
"matern",2,2,1,0,10,2
"matern",1,1,1,0,10,2
"matern",2,1,1,0,10,2
"matern",1,0.666666666666667,1,0,10,2
"matern",2,0.666666666666667,1,0,10,2
"matern",1,2,0,0,10,3
"matern",2,2,0,0,10,3
"matern",1,1,0,0,10,3
"matern",2,1,0,0,10,3
"matern",1,0.666666666666667,0,0,10,3
"matern",2,0.666666666666667,0,0,10,3
"matern",1,2,0.1,0,10,3
"matern",2,2,0.1,0,10,3
"matern",1,1,0.1,0,10,3
"matern",2,1,0.1,0,10,3
"matern",1,0.666666666666667,0.1,0,10,3
"matern",2,0.666666666666667,0.1,0,10,3
"matern",1,2,0.2,0,10,3
"matern",2,2,0.2,0,10,3
"matern",1,1,0.2,0,10,3
"matern",2,1,0.2,0,10,3
"matern",1,0.666666666666667,0.2,0,10,3
"matern",2,0.666666666666667,0.2,0,10,3
"matern",1,2,0.3,0,10,3
"matern",2,2,0.3,0,10,3
"matern",1,1,0.3,0,10,3
"matern",2,1,0.3,0,10,3
"matern",1,0.666666666666667,0.3,0,10,3
"matern",2,0.666666666666667,0.3,0,10,3
"matern",1,2,0.4,0,10,3
"matern",2,2,0.4,0,10,3
"matern",1,1,0.4,0,10,3
"matern",2,1,0.4,0,10,3
"matern",1,0.666666666666667,0.4,0,10,3
"matern",2,0.666666666666667,0.4,0,10,3
"matern",1,2,0.5,0,10,3
"matern",2,2,0.5,0,10,3
"matern",1,1,0.5,0,10,3
"matern",2,1,0.5,0,10,3
"matern",1,0.666666666666667,0.5,0,10,3
"matern",2,0.666666666666667,0.5,0,10,3
"matern",1,2,0.6,0,10,3
"matern",2,2,0.6,0,10,3
"matern",1,1,0.6,0,10,3
"matern",2,1,0.6,0,10,3
"matern",1,0.666666666666667,0.6,0,10,3
"matern",2,0.666666666666667,0.6,0,10,3
"matern",1,2,0.7,0,10,3
"matern",2,2,0.7,0,10,3
"matern",1,1,0.7,0,10,3
"matern",2,1,0.7,0,10,3
"matern",1,0.666666666666667,0.7,0,10,3
"matern",2,0.666666666666667,0.7,0,10,3
"matern",1,2,0.8,0,10,3
"matern",2,2,0.8,0,10,3
"matern",1,1,0.8,0,10,3
"matern",2,1,0.8,0,10,3
"matern",1,0.666666666666667,0.8,0,10,3
"matern",2,0.666666666666667,0.8,0,10,3
"matern",1,2,0.9,0,10,3
"matern",2,2,0.9,0,10,3
"matern",1,1,0.9,0,10,3
"matern",2,1,0.9,0,10,3
"matern",1,0.666666666666667,0.9,0,10,3
"matern",2,0.666666666666667,0.9,0,10,3
"matern",1,2,1,0,10,3
"matern",2,2,1,0,10,3
"matern",1,1,1,0,10,3
"matern",2,1,1,0,10,3
"matern",1,0.666666666666667,1,0,10,3
"matern",2,0.666666666666667,1,0,10,3
"matern",1,2,0,0,10,4
"matern",2,2,0,0,10,4
"matern",1,1,0,0,10,4
"matern",2,1,0,0,10,4
"matern",1,0.666666666666667,0,0,10,4
"matern",2,0.666666666666667,0,0,10,4
"matern",1,2,0.1,0,10,4
"matern",2,2,0.1,0,10,4
"matern",1,1,0.1,0,10,4
"matern",2,1,0.1,0,10,4
"matern",1,0.666666666666667,0.1,0,10,4
"matern",2,0.666666666666667,0.1,0,10,4
"matern",1,2,0.2,0,10,4
"matern",2,2,0.2,0,10,4
"matern",1,1,0.2,0,10,4
"matern",2,1,0.2,0,10,4
"matern",1,0.666666666666667,0.2,0,10,4
"matern",2,0.666666666666667,0.2,0,10,4
"matern",1,2,0.3,0,10,4
"matern",2,2,0.3,0,10,4
"matern",1,1,0.3,0,10,4
"matern",2,1,0.3,0,10,4
"matern",1,0.666666666666667,0.3,0,10,4
"matern",2,0.666666666666667,0.3,0,10,4
"matern",1,2,0.4,0,10,4
"matern",2,2,0.4,0,10,4
"matern",1,1,0.4,0,10,4
"matern",2,1,0.4,0,10,4
"matern",1,0.666666666666667,0.4,0,10,4
"matern",2,0.666666666666667,0.4,0,10,4
"matern",1,2,0.5,0,10,4
"matern",2,2,0.5,0,10,4
"matern",1,1,0.5,0,10,4
"matern",2,1,0.5,0,10,4
"matern",1,0.666666666666667,0.5,0,10,4
"matern",2,0.666666666666667,0.5,0,10,4
"matern",1,2,0.6,0,10,4
"matern",2,2,0.6,0,10,4
"matern",1,1,0.6,0,10,4
"matern",2,1,0.6,0,10,4
"matern",1,0.666666666666667,0.6,0,10,4
"matern",2,0.666666666666667,0.6,0,10,4
"matern",1,2,0.7,0,10,4
"matern",2,2,0.7,0,10,4
"matern",1,1,0.7,0,10,4
"matern",2,1,0.7,0,10,4
"matern",1,0.666666666666667,0.7,0,10,4
"matern",2,0.666666666666667,0.7,0,10,4
"matern",1,2,0.8,0,10,4
"matern",2,2,0.8,0,10,4
"matern",1,1,0.8,0,10,4
"matern",2,1,0.8,0,10,4
"matern",1,0.666666666666667,0.8,0,10,4
"matern",2,0.666666666666667,0.8,0,10,4
"matern",1,2,0.9,0,10,4
"matern",2,2,0.9,0,10,4
"matern",1,1,0.9,0,10,4
"matern",2,1,0.9,0,10,4
"matern",1,0.666666666666667,0.9,0,10,4
"matern",2,0.666666666666667,0.9,0,10,4
"matern",1,2,1,0,10,4
"matern",2,2,1,0,10,4
"matern",1,1,1,0,10,4
"matern",2,1,1,0,10,4
"matern",1,0.666666666666667,1,0,10,4
"matern",2,0.666666666666667,1,0,10,4
"matern",1,2,0,0,10,5
"matern",2,2,0,0,10,5
"matern",1,1,0,0,10,5
"matern",2,1,0,0,10,5
"matern",1,0.666666666666667,0,0,10,5
"matern",2,0.666666666666667,0,0,10,5
"matern",1,2,0.1,0,10,5
"matern",2,2,0.1,0,10,5
"matern",1,1,0.1,0,10,5
"matern",2,1,0.1,0,10,5
"matern",1,0.666666666666667,0.1,0,10,5
"matern",2,0.666666666666667,0.1,0,10,5
"matern",1,2,0.2,0,10,5
"matern",2,2,0.2,0,10,5
"matern",1,1,0.2,0,10,5
"matern",2,1,0.2,0,10,5
"matern",1,0.666666666666667,0.2,0,10,5
"matern",2,0.666666666666667,0.2,0,10,5
"matern",1,2,0.3,0,10,5
"matern",2,2,0.3,0,10,5
"matern",1,1,0.3,0,10,5
"matern",2,1,0.3,0,10,5
"matern",1,0.666666666666667,0.3,0,10,5
"matern",2,0.666666666666667,0.3,0,10,5
"matern",1,2,0.4,0,10,5
"matern",2,2,0.4,0,10,5
"matern",1,1,0.4,0,10,5
"matern",2,1,0.4,0,10,5
"matern",1,0.666666666666667,0.4,0,10,5
"matern",2,0.666666666666667,0.4,0,10,5
"matern",1,2,0.5,0,10,5
"matern",2,2,0.5,0,10,5
"matern",1,1,0.5,0,10,5
"matern",2,1,0.5,0,10,5
"matern",1,0.666666666666667,0.5,0,10,5
"matern",2,0.666666666666667,0.5,0,10,5
"matern",1,2,0.6,0,10,5
"matern",2,2,0.6,0,10,5
"matern",1,1,0.6,0,10,5
"matern",2,1,0.6,0,10,5
"matern",1,0.666666666666667,0.6,0,10,5
"matern",2,0.666666666666667,0.6,0,10,5
"matern",1,2,0.7,0,10,5
"matern",2,2,0.7,0,10,5
"matern",1,1,0.7,0,10,5
"matern",2,1,0.7,0,10,5
"matern",1,0.666666666666667,0.7,0,10,5
"matern",2,0.666666666666667,0.7,0,10,5
"matern",1,2,0.8,0,10,5
"matern",2,2,0.8,0,10,5
"matern",1,1,0.8,0,10,5
"matern",2,1,0.8,0,10,5
"matern",1,0.666666666666667,0.8,0,10,5
"matern",2,0.666666666666667,0.8,0,10,5
"matern",1,2,0.9,0,10,5
"matern",2,2,0.9,0,10,5
"matern",1,1,0.9,0,10,5
"matern",2,1,0.9,0,10,5
"matern",1,0.666666666666667,0.9,0,10,5
"matern",2,0.666666666666667,0.9,0,10,5
"matern",1,2,1,0,10,5
"matern",2,2,1,0,10,5
"matern",1,1,1,0,10,5
"matern",2,1,1,0,10,5
"matern",1,0.666666666666667,1,0,10,5
"matern",2,0.666666666666667,1,0,10,5
"matern",1,2,0,0,10,6
"matern",2,2,0,0,10,6
"matern",1,1,0,0,10,6
"matern",2,1,0,0,10,6
"matern",1,0.666666666666667,0,0,10,6
"matern",2,0.666666666666667,0,0,10,6
"matern",1,2,0.1,0,10,6
"matern",2,2,0.1,0,10,6
"matern",1,1,0.1,0,10,6
"matern",2,1,0.1,0,10,6
"matern",1,0.666666666666667,0.1,0,10,6
"matern",2,0.666666666666667,0.1,0,10,6
"matern",1,2,0.2,0,10,6
"matern",2,2,0.2,0,10,6
"matern",1,1,0.2,0,10,6
"matern",2,1,0.2,0,10,6
"matern",1,0.666666666666667,0.2,0,10,6
"matern",2,0.666666666666667,0.2,0,10,6
"matern",1,2,0.3,0,10,6
"matern",2,2,0.3,0,10,6
"matern",1,1,0.3,0,10,6
"matern",2,1,0.3,0,10,6
"matern",1,0.666666666666667,0.3,0,10,6
"matern",2,0.666666666666667,0.3,0,10,6
"matern",1,2,0.4,0,10,6
"matern",2,2,0.4,0,10,6
"matern",1,1,0.4,0,10,6
"matern",2,1,0.4,0,10,6
"matern",1,0.666666666666667,0.4,0,10,6
"matern",2,0.666666666666667,0.4,0,10,6
"matern",1,2,0.5,0,10,6
"matern",2,2,0.5,0,10,6
"matern",1,1,0.5,0,10,6
"matern",2,1,0.5,0,10,6
"matern",1,0.666666666666667,0.5,0,10,6
"matern",2,0.666666666666667,0.5,0,10,6
"matern",1,2,0.6,0,10,6
"matern",2,2,0.6,0,10,6
"matern",1,1,0.6,0,10,6
"matern",2,1,0.6,0,10,6
"matern",1,0.666666666666667,0.6,0,10,6
"matern",2,0.666666666666667,0.6,0,10,6
"matern",1,2,0.7,0,10,6
"matern",2,2,0.7,0,10,6
"matern",1,1,0.7,0,10,6
"matern",2,1,0.7,0,10,6
"matern",1,0.666666666666667,0.7,0,10,6
"matern",2,0.666666666666667,0.7,0,10,6
"matern",1,2,0.8,0,10,6
"matern",2,2,0.8,0,10,6
"matern",1,1,0.8,0,10,6
"matern",2,1,0.8,0,10,6
"matern",1,0.666666666666667,0.8,0,10,6
"matern",2,0.666666666666667,0.8,0,10,6
"matern",1,2,0.9,0,10,6
"matern",2,2,0.9,0,10,6
"matern",1,1,0.9,0,10,6
"matern",2,1,0.9,0,10,6
"matern",1,0.666666666666667,0.9,0,10,6
"matern",2,0.666666666666667,0.9,0,10,6
"matern",1,2,1,0,10,6
"matern",2,2,1,0,10,6
"matern",1,1,1,0,10,6
"matern",2,1,1,0,10,6
"matern",1,0.666666666666667,1,0,10,6
"matern",2,0.666666666666667,1,0,10,6
"matern",1,2,0,0,10,7
"matern",2,2,0,0,10,7
"matern",1,1,0,0,10,7
"matern",2,1,0,0,10,7
"matern",1,0.666666666666667,0,0,10,7
"matern",2,0.666666666666667,0,0,10,7
"matern",1,2,0.1,0,10,7
"matern",2,2,0.1,0,10,7
"matern",1,1,0.1,0,10,7
"matern",2,1,0.1,0,10,7
"matern",1,0.666666666666667,0.1,0,10,7
"matern",2,0.666666666666667,0.1,0,10,7
"matern",1,2,0.2,0,10,7
"matern",2,2,0.2,0,10,7
"matern",1,1,0.2,0,10,7
"matern",2,1,0.2,0,10,7
"matern",1,0.666666666666667,0.2,0,10,7
"matern",2,0.666666666666667,0.2,0,10,7
"matern",1,2,0.3,0,10,7
"matern",2,2,0.3,0,10,7
"matern",1,1,0.3,0,10,7
"matern",2,1,0.3,0,10,7
"matern",1,0.666666666666667,0.3,0,10,7
"matern",2,0.666666666666667,0.3,0,10,7
"matern",1,2,0.4,0,10,7
"matern",2,2,0.4,0,10,7
"matern",1,1,0.4,0,10,7
"matern",2,1,0.4,0,10,7
"matern",1,0.666666666666667,0.4,0,10,7
"matern",2,0.666666666666667,0.4,0,10,7
"matern",1,2,0.5,0,10,7
"matern",2,2,0.5,0,10,7
