lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.35 0.9 2.3013732 1.6965913 2.1569574 0.9215686274509803 47 1.1061536 1.174514 0.22457768
0.4 0.8 2.006829 1.6692867 1.7858609 0.9411764705882353 48 1.0324033 1.0148562 0.20527777
0.45 0.1 1.8209976 1.4975294 1.6536556 0.9411764705882353 48 1.0103908 0.93846405 0.21801458
0.4 0.3 2.0143342 1.6226492 1.8208035 0.9411764705882353 48 0.98717797 0.8891932 0.19599415
0.4 0.25 1.9858792 1.7893944 1.7436332 0.9411764705882353 48 1.0342565 1.0496606 0.20349611
0.4 0.75 2.0129225 1.7630271 1.7168803 0.9607843137254902 49 1.0297573 1.0386653 0.19148019
0.2 0.95 1.9591411 1.5905216 1.3934219 0.9607843137254902 49 0.9815561 0.9274721 0.14876698
0.55 0.4 1.4465088 1.1247783 1.0956079 0.9411764705882353 48 0.98542964 0.9318447 0.19279689
0.4 1.0 1.9424976 1.709445 1.781335 0.9607843137254902 49 0.97811145 0.87437505 0.18796812
0.1 0.9 33.830647 12.414313 43.419903 0.8431372549019608 43 1.0961995 1.0242574 0.1558078
0.1 1.0 41.41189 14.428352 57.84066 0.8431372549019608 43 1.0905021 1.021657 0.15994565
0.4 0.9 1.9929594 1.8174098 1.7239611 0.9607843137254902 49 1.03002 1.0069343 0.21121177
0.05 0.55 36.67179 31.817627 27.237267 0.8431372549019608 43 1.2782608 1.16385 0.27853724
0.4 0.65 1.9070181 1.3835491 1.7648239 0.9607843137254902 49 0.9826983 0.92125964 0.17897502
0.05 0.15 28.48788 32.25878 18.446348 0.8235294117647058 42 1.260997 1.1212802 0.35338163
0.7 0.15 1.0394026 0.8723547 0.5491325 0.9607843137254902 49 0.95075595 0.91947436 0.116696835
0.45 0.05 1.7220004 1.4466538 1.440562 0.9411764705882353 48 1.0023558 0.96098524 0.19673145
0.7 0.8 1.0309722 0.8693458 0.5421199 0.9411764705882353 48 0.95595235 0.92026913 0.11611203
0.25 0.65 2.8580525 1.7766671 2.5290241 0.9215686274509803 47 1.0407947 1.045556 0.1479827
0.3 0.4 2.5651298 1.8865968 2.8398824 0.9411764705882353 48 1.055941 1.0806853 0.19644947
0.45 0.4 1.7660592 1.4372731 1.572018 0.9607843137254902 49 0.9931549 0.9465886 0.18247047
0.4 0.95 1.8933041 1.4258494 1.7286938 0.9411764705882353 48 0.99269164 0.9563961 0.1800094
0.4 0.85 1.9378176 1.4122818 1.8614308 0.9215686274509803 47 0.99547005 0.9163277 0.19217004
0.4 0.55 1.9598606 1.6321535 1.819229 0.9411764705882353 48 0.9986881 0.92271435 0.1940977
0.45 0.2 1.8155487 1.465156 1.6638976 0.9607843137254902 49 0.9750703 0.9026035 0.17534076
0.5 0.3 1.6111253 1.1505764 1.4383428 0.9607843137254902 49 0.9817535 0.92002887 0.18459
0.45 0.35 1.4337165 1.4285215 0.8276633 0.9411764705882353 48 0.9819292 0.94991326 0.17227712
0.5 0.1 1.2513759 1.1918921 0.62560236 0.9607843137254902 49 1.0257915 0.8542154 0.362227
0.45 0.5 1.8230261 1.4612134 1.7052122 0.9411764705882353 48 0.99406624 0.93870735 0.18502128
0.45 0.45 1.8268433 1.4479091 1.6826177 0.9215686274509803 47 0.98164636 0.9274924 0.1807601
0.15 0.2 4.082182 4.124111 2.915267 0.8823529411764706 45 1.1136369 1.1063322 0.20980762
0.45 0.85 1.8012683 1.502625 1.6018895 0.9411764705882353 48 1.0097605 0.955594 0.19774498
0.45 0.9 1.759976 1.4824145 1.3976467 0.9411764705882353 48 0.9936778 0.9644613 0.18799299
0.65 0.25 1.09592 0.95085216 0.5623329 0.9607843137254902 49 0.9855696 0.9164473 0.24928293
0.5 0.45 1.580651 1.2348032 1.317312 0.9411764705882353 48 0.9932461 0.93488467 0.19337127
0.55 0.25 1.4408295 1.0334015 1.1373385 0.9411764705882353 48 0.96433437 0.88458776 0.19749115
0.45 0.55 1.7645867 1.3050423 1.5914767 0.9803921568627451 50 0.9806 0.9327707 0.1832265
0.45 0.95 1.8018173 1.4981892 1.678388 0.9215686274509803 47 0.9889838 0.9578079 0.1782394
0.55 0.9 1.4487933 1.0740956 1.1309626 0.9411764705882353 48 0.9869571 0.9303533 0.18038203
0.5 0.05 1.5807445 1.1478205 1.3277041 0.9215686274509803 47 1.018072 0.9416352 0.22539967
0.55 0.3 1.4888939 1.0368371 1.2424778 0.9411764705882353 48 0.96353406 0.9133392 0.18523331
0.45 0.6 1.7553524 1.3945887 1.521931 0.9607843137254902 49 0.9867697 0.9464277 0.18497333
0.5 0.65 1.569738 1.228276 1.3240469 0.9607843137254902 49 0.9898135 0.93303347 0.19331911
0.55 0.1 1.4318118 1.0346448 1.0965136 0.9411764705882353 48 0.96796525 0.888274 0.2015717
0.45 0.8 1.7360109 1.560411 1.2897099 0.9607843137254902 49 0.99299353 0.927332 0.19778666
0.55 1.0 1.4467889 1.0227377 1.1476653 0.9411764705882353 48 0.9622859 0.88529074 0.19509575
0.55 0.35 1.4572574 0.9466026 1.1825886 0.9411764705882353 48 0.9623831 0.89160633 0.18276973
0.15 0.15 3.8487766 3.4075658 2.3738387 0.8627450980392157 44 1.1621578 1.1242491 0.21524909
0.55 0.7 1.4411724 0.9933933 1.1562743 0.9411764705882353 48 0.9682682 0.89048874 0.18747693
0.55 0.6 1.4415798 1.0914335 1.1057789 0.9411764705882353 48 0.9774563 0.8955299 0.18626821
0.55 0.2 1.1690665 1.0704241 0.59998614 0.9215686274509803 47 1.0573428 0.92442536 0.3803878
0.45 0.75 1.7865105 1.4207375 1.6231979 0.9215686274509803 47 0.9968726 0.9584602 0.18940756
0.5 0.95 1.5866823 1.2019241 1.3905979 0.9411764705882353 48 0.98419416 0.93648195 0.18713787
0.5 0.9 1.5711896 1.1391006 1.3731807 0.9607843137254902 49 0.98449075 0.93710613 0.19049042
0.55 0.95 1.4759226 1.1167351 1.1782477 0.9411764705882353 48 0.97170603 0.9160216 0.18283519
0.15 0.55 4.267327 3.0394626 3.3224566 0.8431372549019608 43 1.264504 1.1193657 0.3546849
0.5 1.0 1.5783418 1.2155523 1.3145393 0.9607843137254902 49 1.0077348 0.98614 0.18324025
0.5 0.85 1.5986841 1.1599855 1.3554943 0.9607843137254902 49 0.97792876 0.93244284 0.18494147
