lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov nll_bma_mean_mean nll_bma_mean_median nll_bma_mean_std 
3.925 1.15 1.0470074 0.85161626 0.4377383 0.9215686274509803 1.1209422 0.9727012 0.35222635
3.625 0.25 1.0409861 0.8328522 0.42149562 0.9411764705882353 1.0856532 0.9780917 0.2755834
3.925 0.9 1.0479616 0.84873384 0.4370072 0.9411764705882353 1.1158216 0.97348917 0.34090883
3.85 1.8 1.0441741 0.85711396 0.43862796 0.9215686274509803 1.129552 0.9710004 0.37202677
3.675 0.2 1.0174844 0.83471096 0.43631187 0.9215686274509803 1.1029522 0.97667104 0.32105398
3.65 1.35 1.0472212 0.8504461 0.43662956 0.9215686274509803 1.1189404 0.97319055 0.34825653
3.9 1.85 1.0438654 0.8578057 0.43857294 0.9215686274509803 1.1306491 0.97086835 0.3744754
3.65 1.3 1.0476863 0.8500338 0.43624124 0.9411764705882353 1.1180786 0.9735198 0.3462158
3.85 1.2 1.047187 0.8515499 0.4373813 0.9215686274509803 1.1206256 0.9728426 0.35173497
3.95 1.0 1.0476365 0.8502581 0.43733945 0.9411764705882353 1.1186455 0.97313905 0.34707552
3.85 1.0 1.047778 0.84889877 0.43696564 0.9411764705882353 1.1161827 0.9733865 0.3418899
3.9 1.6 1.0448775 0.8557888 0.43866813 0.9215686274509803 1.1277128 0.97135174 0.36773697
3.9 1.4 1.0459057 0.8541174 0.43835455 0.9215686274509803 1.124986 0.97188187 0.3614704
3.85 0.9 1.0483783 0.8477717 0.43641937 0.9411764705882353 1.1140901 0.97390366 0.3371881
3.85 1.9 1.0437422 0.8578044 0.43843797 0.9215686274509803 1.130598 0.9708828 0.37448785
3.925 1.4 1.0455669 0.85399044 0.43861824 0.9215686274509803 1.1248719 0.97171247 0.36126226
3.8 0.6 1.0502791 0.84437966 0.43442333 0.9411764705882353 1.106818 0.97537434 0.320893
3.625 1.5 1.0466636 0.8521383 0.4369341 0.9215686274509803 1.1216754 0.9727591 0.35428557
3.925 0.6 1.0491673 0.8457377 0.4359722 0.9411764705882353 1.1102796 0.9744694 0.328528
3.675 0.05 1.0250908 0.9918035 0.37170213 0.8823529411764706 1.2319814 0.95952654 0.57202363
3.925 1.85 1.0436878 0.8579446 0.43874857 0.9215686274509803 1.1308056 0.9707461 0.37486807
3.8 1.35 1.0462805 0.85213464 0.4378711 0.9215686274509803 1.1217785 0.97233343 0.35459396
3.925 1.3 1.0462192 0.8532008 0.43826002 0.9215686274509803 1.1235443 0.97211075 0.3582446
3.875 0.85 1.0486305 0.8478685 0.43627125 0.9411764705882353 1.1140724 0.973974 0.33699983
3.95 0.45 1.0477701 0.8473245 0.4383438 0.9411764705882353 1.112995 0.97327524 0.33479315
3.875 0.9 1.0485706 0.84815055 0.4362657 0.9411764705882353 1.1148639 0.9739728 0.33866918
3.925 0.8 1.0484997 0.8479014 0.43659964 0.9411764705882353 1.1141559 0.9738599 0.33723328
3.675 1.0 1.0490336 0.84641385 0.4350909 0.9411764705882353 1.1115205 0.9746238 0.33142224
3.8 1.65 1.0451168 0.85540515 0.4382763 0.9215686274509803 1.1270331 0.97155356 0.36628878
3.875 1.25 1.04658 0.85210794 0.43790647 0.9215686274509803 1.1218743 0.97242856 0.3546197
3.875 1.35 1.0460534 0.8532795 0.43828586 0.9215686274509803 1.1236215 0.9720057 0.35858986
3.95 0.1 1.0225953 0.85495603 0.3934506 0.9019607843137255 1.1513213 0.97570443 0.37027293
3.925 1.65 1.0445966 0.85648847 0.43881762 0.9215686274509803 1.1286958 0.97112596 0.3699897
3.925 1.75 1.044195 0.8571861 0.43876487 0.9215686274509803 1.129719 0.97097653 0.37232876
3.825 1.15 1.0474693 0.85037005 0.43702245 0.9411764705882353 1.1187313 0.97317207 0.34752798
3.825 1.7 1.0446845 0.85616434 0.43853194 0.9215686274509803 1.128126 0.9712516 0.36885315
3.825 1.25 1.0468262 0.8515814 0.4375577 0.9215686274509803 1.1209123 0.97266424 0.35240746
3.95 1.75 1.0441009 0.85748345 0.43883207 0.9215686274509803 1.1301467 0.97088253 0.37329334
3.95 0.6 1.0493155 0.84714353 0.4361039 0.9411764705882353 1.1121297 0.9742993 0.3327547
3.95 1.9 1.0434734 0.8583813 0.43863606 0.9215686274509803 1.1315485 0.9706888 0.3765729
3.95 1.05 1.0471803 0.8506806 0.43776274 0.9215686274509803 1.1192335 0.97279537 0.34860063
3.825 0.65 1.0498492 0.8448609 0.43490258 0.9411764705882353 1.1085451 0.9751101 0.32456592
3.775 1.1 1.0480212 0.8493036 0.43639952 0.9411764705882353 1.1166928 0.97360975 0.3429824
3.825 1.85 1.0439674 0.8571522 0.43856767 0.9215686274509803 1.129634 0.9709609 0.37229514
3.925 1.45 1.0455766 0.8547381 0.43852732 0.9215686274509803 1.1260736 0.97168636 0.3638833
3.85 0.25 1.0338064 0.83624256 0.43041903 0.9411764705882353 1.0930129 0.9757006 0.2926708
4.0 0.3 1.0283186 0.8392383 0.43311593 0.9411764705882353 1.0980095 0.97473526 0.30562866
3.825 1.05 1.0478791 0.84935284 0.43678957 0.9411764705882353 1.1168865 0.9734627 0.34345675
3.975 0.55 1.049152 0.84684825 0.43634033 0.9411764705882353 1.1120151 0.97422034 0.332391
3.975 0.8 1.0481691 0.8482646 0.4370265 0.9411764705882353 1.1147976 0.9736016 0.33868122
3.925 2.0 1.0431416 0.8589554 0.4384062 0.9215686274509803 1.132211 0.97062933 0.3781757
3.925 1.8 1.0439447 0.857599 0.43877348 0.9215686274509803 1.1303126 0.97084844 0.3737403
3.925 1.5 1.0453068 0.85525167 0.43862864 0.9215686274509803 1.1268277 0.9715105 0.3656534
3.95 0.9 1.0478929 0.8489243 0.4371084 0.9411764705882353 1.1163367 0.97341937 0.3420394
3.975 1.4 1.045565 0.8547635 0.4387669 0.9215686274509803 1.1258811 0.9715813 0.36350116
3.975 1.15 1.0465468 0.8519943 0.43827307 0.9215686274509803 1.121604 0.97233343 0.35382175
3.9 1.75 1.0441599 0.8570117 0.43880153 0.9215686274509803 1.1293868 0.9709417 0.37167054
3.95 1.3 1.046095 0.85361034 0.43840376 0.9215686274509803 1.124201 0.97198844 0.35964188
4.05 1.2 1.0461639 0.85340524 0.43873402 0.9215686274509803 1.1239733 0.97195524 0.35902655
3.95 1.25 1.0463989 0.8530269 0.4382858 0.9215686274509803 1.1231989 0.9721848 0.3574022
3.95 0.05 0.99857134 0.92533064 0.38186914 0.9019607843137255 1.2252591 0.96593994 0.5351317
3.95 0.75 1.0485755 0.84748197 0.43655252 0.9411764705882353 1.1133801 0.9739567 0.3353321
3.975 0.75 1.0483441 0.84820616 0.4370059 0.9411764705882353 1.114515 0.97363675 0.33808818
3.975 1.85 1.0435694 0.85826916 0.43882543 0.9215686274509803 1.1312147 0.97066474 0.3757945
3.95 0.55 1.0492067 0.8467022 0.43626598 0.9411764705882353 1.1113459 0.97428805 0.33113384
3.95 1.65 1.0445712 0.85667115 0.43878168 0.9215686274509803 1.1290296 0.9711205 0.37067893
3.975 0.7 1.0486811 0.8475864 0.43660963 0.9411764705882353 1.1135522 0.9739312 0.33572438
3.85 1.55 1.0453757 0.8549195 0.43833664 0.9215686274509803 1.1262912 0.9716675 0.36442766
3.975 0.5 1.0492985 0.8472271 0.43637517 0.9411764705882353 1.1128399 0.9741699 0.33404067
3.95 1.35 1.045847 0.8539189 0.43853378 0.9215686274509803 1.1246232 0.97185016 0.36065635
3.95 1.15 1.0469724 0.85201585 0.4378403 0.9215686274509803 1.1214371 0.9726044 0.35340682
4.025 0.1 1.021013 0.85569715 0.3947292 0.9019607843137255 1.1521356 0.9756416 0.37217808
4.1 0.45 1.0471945 0.8487808 0.43934634 0.9411764705882353 1.1166307 0.97261405 0.34234777
4.0 0.55 1.0488836 0.84708166 0.43666616 0.9411764705882353 1.1124165 0.97402525 0.33342612
3.625 1.9 1.0445267 0.8559749 0.43792203 0.9215686274509803 1.1277201 0.9714193 0.3681758
3.625 1.75 1.0453116 0.85483086 0.43772972 0.9215686274509803 1.1259588 0.97181344 0.36413902
4.0 0.4 1.0480386 0.84941745 0.4385971 0.9411764705882353 1.1168194 0.9729438 0.34285977
3.975 1.55 1.0448607 0.85603845 0.43896878 0.9215686274509803 1.1279806 0.9711983 0.36821425
3.8 1.45 1.0461799 0.8535942 0.43779153 0.9215686274509803 1.1240816 0.97223556 0.3595348
4.0 0.25 1.0308259 0.8381249 0.43012595 0.9411764705882353 1.0969404 0.9752943 0.30229905
4.0 0.6 1.0486503 0.84671736 0.43677038 0.9411764705882353 1.1121099 0.9739909 0.33267388
3.975 1.65 1.0444365 0.8568693 0.4389559 0.9215686274509803 1.1291968 0.9710101 0.37102598
3.675 0.8 1.0499003 0.8442483 0.4343101 0.9411764705882353 1.1067451 0.97530913 0.3212115
3.95 1.55 1.0449506 0.85576427 0.43880683 0.9215686274509803 1.1276244 0.97132826 0.36742026
3.975 1.1 1.0470163 0.851729 0.43795833 0.9215686274509803 1.1211064 0.9725921 0.3526573
3.675 1.55 1.0461005 0.8532952 0.43749282 0.9215686274509803 1.123602 0.9722872 0.35867396
3.95 1.1 1.0471331 0.8513006 0.43774566 0.9215686274509803 1.1203898 0.97278345 0.3509867
4.0 0.8 1.0482149 0.84881264 0.43708292 0.9411764705882353 1.1160401 0.97356784 0.34113237
4.0 0.85 1.0477806 0.8493303 0.4375409 0.9411764705882353 1.116738 0.9732373 0.3430018
3.875 1.5 1.0454932 0.85463464 0.43838772 0.9215686274509803 1.1257623 0.9717326 0.36328968
4.0 1.0 1.047265 0.85072196 0.43786383 0.9215686274509803 1.1194308 0.9728386 0.34886387
3.875 1.7 1.0444913 0.8563422 0.43867084 0.9215686274509803 1.1284522 0.97116625 0.36946502
3.975 1.6 1.0445936 0.8563945 0.4390068 0.9215686274509803 1.1285917 0.971082 0.3696495
4.0 0.7 1.0485798 0.8477118 0.43674994 0.9411764705882353 1.1140591 0.9738945 0.33688802
3.975 0.9 1.0477437 0.8494295 0.437438 0.9411764705882353 1.1169314 0.97320664 0.3433494
4.0 0.9 1.0475811 0.849645 0.43759844 0.9411764705882353 1.117537 0.97311413 0.34473005
3.7 0.55 1.0512954 0.8427836 0.43305743 0.9607843137254902 1.1033753 0.97624934 0.3132295
4.0 1.15 1.0465008 0.85250676 0.43845487 0.9215686274509803 1.1223718 0.97222733 0.35552815
3.925 1.95 1.0433036 0.85854065 0.4385824 0.9215686274509803 1.1317211 0.9706739 0.377004
4.025 1.2 1.0462489 0.85321474 0.43863788 0.9215686274509803 1.1234107 0.97201437 0.35790622
4.0 1.45 1.0452656 0.8553896 0.43891278 0.9215686274509803 1.1269574 0.9714222 0.36582977
4.0 1.55 1.0447739 0.85614777 0.43899038 0.9215686274509803 1.128285 0.9711616 0.36891282
4.0 1.4 1.0455611 0.8549651 0.4387472 0.9215686274509803 1.1263639 0.97160923 0.36436823
3.875 1.15 1.0472243 0.85114706 0.43747002 0.9215686274509803 1.1200536 0.9728477 0.35040343
3.975 1.8 1.0437614 0.857918 0.4388866 0.9215686274509803 1.1308203 0.9707395 0.37483388
3.875 1.55 1.0452307 0.85518134 0.4385349 0.9215686274509803 1.1267046 0.97153425 0.3654406
4.0 1.65 1.0443817 0.8569591 0.43895546 0.9215686274509803 1.12946 0.9709945 0.37162343
4.025 0.05 1.003954 0.9291109 0.3964503 0.9019607843137255 1.2214913 0.9685861 0.53706354
4.025 0.65 1.0486556 0.84790146 0.43688193 0.9411764705882353 1.1139921 0.9738567 0.33682987
4.0 1.6 1.0445336 0.8565842 0.43904728 0.9215686274509803 1.1288708 0.9710144 0.37029424
3.7 1.1 1.0482862 0.8482636 0.43597016 0.9411764705882353 1.1148337 0.9739063 0.33908546
3.9 0.4 1.0480134 0.8465769 0.43793097 0.9411764705882353 1.1125717 0.9734738 0.33352312
3.8 1.4 1.0461869 0.8527789 0.43788084 0.9215686274509803 1.1229887 0.9722792 0.35703972
3.9 0.85 1.0483426 0.8480252 0.4366266 0.9411764705882353 1.1143988 0.9737786 0.33781016
3.9 2.0 1.0431749 0.8587816 0.43841457 0.9215686274509803 1.1320229 0.9706397 0.37778997
4.025 0.5 1.0486779 0.84712446 0.43705884 0.9411764705882353 1.11269 0.9738765 0.3339471
4.025 0.4 1.0468053 0.8482419 0.43977407 0.9411764705882353 1.1153848 0.97249466 0.3399385
3.9 1.65 1.0445933 0.8561851 0.43868962 0.9215686274509803 1.1283404 0.9711986 0.36918652
4.0 1.2 1.0463771 0.85319996 0.43852305 0.9215686274509803 1.123444 0.972064 0.35797298
3.975 1.7 1.0442035 0.857239 0.43899417 0.9215686274509803 1.1298317 0.9708886 0.37254938
4.025 0.9 1.0474792 0.8501308 0.43783703 0.9411764705882353 1.1183186 0.97290164 0.34638754
4.025 0.35 1.0475918 0.85133076 0.4373632 0.9215686274509803 1.1229672 0.9741623 0.35363412
4.025 0.95 1.0473377 0.85062593 0.4379399 0.9215686274509803 1.1191827 0.97281194 0.3483365
3.85 1.4 1.0460569 0.853286 0.43806002 0.9215686274509803 1.1238455 0.97213984 0.3589019
4.0 1.75 1.0439831 0.8577381 0.43889743 0.9215686274509803 1.1306415 0.97082114 0.37431347
4.025 0.8 1.0481654 0.8488424 0.43716568 0.9411764705882353 1.1161189 0.9735601 0.3413588
4.0 1.85 1.0435396 0.85846776 0.43882313 0.9215686274509803 1.131602 0.9706338 0.37657037
4.025 1.1 1.0467492 0.8521869 0.43833736 0.9215686274509803 1.1218554 0.97235835 0.35425076
3.85 1.45 1.0457488 0.85388374 0.43826917 0.9215686274509803 1.1246352 0.9718983 0.36074132
3.925 0.95 1.0479443 0.84927523 0.4369696 0.9411764705882353 1.1168281 0.9734858 0.34309798
4.025 0.7 1.0483276 0.8477932 0.43707663 0.9411764705882353 1.114343 0.9736968 0.3374559
4.025 1.0 1.0470407 0.85100996 0.43815434 0.9215686274509803 1.1198498 0.9726157 0.3497952
3.975 2.0 1.0429524 0.85909367 0.4384687 0.9215686274509803 1.1324401 0.9705693 0.37865612
4.025 1.15 1.0465846 0.8526523 0.43839204 0.9215686274509803 1.1226865 0.97226155 0.3560777
4.025 1.75 1.0439235 0.85800755 0.43890354 0.9215686274509803 1.130953 0.9707695 0.3750578
4.025 1.25 1.0461088 0.8537921 0.43869835 0.9215686274509803 1.1246274 0.97190356 0.36041382
4.025 0.6 1.0484363 0.84753114 0.43720657 0.9411764705882353 1.1131269 0.97368765 0.3351068
4.025 1.55 1.0446725 0.85648286 0.43916556 0.9215686274509803 1.1286985 0.9710462 0.36984813
4.0 0.2 1.0157824 0.8466285 0.43229914 0.9019607843137255 1.1221603 0.97415817 0.3634327
3.925 0.3 1.0398878 0.8555876 0.43685627 0.9215686274509803 1.119084 0.9724953 0.35146672
3.925 0.45 1.047864 0.8470638 0.4381415 0.9411764705882353 1.1126188 0.97330976 0.3340263
3.825 1.2 1.0471914 0.85108113 0.4372562 0.9215686274509803 1.1199452 0.9729478 0.3502221
3.925 0.15 1.0180082 0.8351389 0.39485967 0.9215686274509803 1.1315489 0.97579503 0.3220851
4.1 0.25 1.0376558 0.8389294 0.425856 0.9411764705882353 1.0991951 0.9752543 0.3060089
4.05 0.15 1.0171136 0.8384973 0.40866005 0.9215686274509803 1.1374261 0.9812348 0.3318117
3.925 0.05 1.0294303 0.9219255 0.45862544 0.8823529411764706 1.2282071 0.9982161 0.53535885
4.025 1.95 1.043081 0.859197 0.43862227 0.9215686274509803 1.1326473 0.9705681 0.37902436
4.05 0.65 1.048247 0.84802854 0.4373871 0.9411764705882353 1.1143008 0.97353363 0.337526
3.95 0.65 1.0489414 0.84681195 0.43632016 0.9411764705882353 1.1119199 0.9741701 0.3323133
3.925 0.4 1.0473973 0.84585917 0.43850836 0.9411764705882353 1.1124867 0.9732624 0.3328587
3.925 0.5 1.0491757 0.8464581 0.43637627 0.9411764705882353 1.1108799 0.9742414 0.33008277
4.05 0.5 1.0484561 0.84759194 0.43742818 0.9411764705882353 1.1137099 0.97360826 0.3360049
4.025 1.9 1.0433604 0.8589784 0.438672 0.9215686274509803 1.1322839 0.9706054 0.37812504
4.025 1.8 1.0437996 0.8582969 0.43879908 0.9215686274509803 1.1313883 0.97076344 0.37596086
3.875 1.05 1.0474604 0.8499034 0.43732667 0.9411764705882353 1.1177691 0.9730637 0.3454668
3.925 1.55 1.0449296 0.85550344 0.43883663 0.9215686274509803 1.1271809 0.9713281 0.36651593
4.05 0.8 1.0476805 0.84928715 0.43782964 0.9411764705882353 1.1168896 0.97309923 0.3432426
4.05 1.05 1.0468856 0.85194176 0.43833047 0.9215686274509803 1.1213009 0.9724237 0.3531205
4.05 1.0 1.046913 0.85136193 0.43831635 0.9215686274509803 1.1202546 0.9725003 0.3508432
4.05 0.45 1.0476276 0.84886014 0.43852055 0.9411764705882353 1.1160599 0.97298324 0.34136328
4.05 0.2 1.0276569 0.8413919 0.43138316 0.9215686274509803 1.1173372 0.97671294 0.34894136
4.05 1.15 1.0464596 0.8529813 0.4385669 0.9215686274509803 1.1232355 0.9721335 0.3572782
4.05 1.4 1.0453235 0.8554642 0.43908194 0.9215686274509803 1.1272444 0.9713689 0.36636537
4.05 1.1 1.0465513 0.85236347 0.43856648 0.9215686274509803 1.1222465 0.972202 0.3552366
4.05 1.35 1.0456187 0.8550089 0.4389233 0.9215686274509803 1.1264642 0.97156584 0.36456046
4.05 1.25 1.0459666 0.8539374 0.43883625 0.9215686274509803 1.1248482 0.97180295 0.36102098
4.175 1.85 1.0431942 0.8594817 0.43882802 0.9215686274509803 1.1330496 0.97049576 0.37968594
3.9 0.1 1.0212003 0.85488856 0.39440566 0.9019607843137255 1.1506184 0.9756591 0.3695786
3.85 0.1 1.0237778 0.85434794 0.3923958 0.9019607843137255 1.1503068 0.9757279 0.3682221
4.05 1.75 1.0438929 0.85816115 0.43892086 0.9215686274509803 1.1311742 0.97075534 0.37550142
4.05 1.8 1.0436474 0.85842085 0.43888962 0.9215686274509803 1.131566 0.9706794 0.37642825
4.05 1.5 1.0447401 0.85620034 0.43926546 0.9215686274509803 1.1282659 0.9710424 0.36895403
4.075 1.35 1.0454401 0.8550419 0.43905663 0.9215686274509803 1.1267052 0.97145826 0.36514336
4.05 1.9 1.0431465 0.8590524 0.43870097 0.9215686274509803 1.1324651 0.97056735 0.3785843
4.05 1.85 1.0434321 0.8587793 0.43880576 0.9215686274509803 1.1320913 0.9706072 0.37765762
4.05 2.0 1.0426968 0.85954714 0.438558 0.9019607843137255 1.1331286 0.97042143 0.38021114
4.0 0.05 1.017288 0.9858577 0.38449788 0.8823529411764706 1.2272359 0.9613769 0.5446597
4.05 1.95 1.0429692 0.85933423 0.43861046 0.9215686274509803 1.1328807 0.9705238 0.37957132
4.05 0.1 1.0168277 0.84322655 0.3965198 0.9215686274509803 1.1364261 0.97568685 0.3377185
3.925 1.7 1.0444458 0.8570151 0.43875083 0.9215686274509803 1.1294322 0.97105855 0.3716636
4.0 2.0 1.0428637 0.85935104 0.4385136 0.9215686274509803 1.1328976 0.9705025 0.37972736
4.075 0.25 1.0372516 0.83868015 0.42672715 0.9411764705882353 1.0985943 0.97518456 0.30486166
4.075 0.2 1.0200292 0.8365742 0.4339873 0.9215686274509803 1.1080536 0.9769635 0.32808575
4.075 0.55 1.0487051 0.8482055 0.43717086 0.9411764705882353 1.1145885 0.97369164 0.33778808
4.075 0.65 1.0482285 0.84830177 0.43745905 0.9411764705882353 1.1149889 0.97351 0.33890024
4.075 0.5 1.0486927 0.8483375 0.43736517 0.9411764705882353 1.1148804 0.9736912 0.33854273
4.075 0.4 1.047618 0.8484906 0.4388641 0.9411764705882353 1.1165246 0.9728761 0.3417763
4.075 0.15 1.0208589 0.83787906 0.393243 0.9215686274509803 1.1358047 0.9757695 0.3305045
3.9 1.35 1.0460455 0.8533676 0.4382365 0.9215686274509803 1.1239256 0.9720638 0.35902515
4.075 0.35 1.0507845 0.8579916 0.43590105 0.9215686274509803 1.1246015 0.9739846 0.3583705
4.075 0.75 1.0479159 0.84917116 0.43769157 0.9411764705882353 1.1165631 0.9732326 0.34248722
4.075 0.8 1.0477786 0.8497406 0.43774828 0.9411764705882353 1.1174865 0.9731287 0.34447458
4.05 1.55 1.0447028 0.8567982 0.43912023 0.9215686274509803 1.1290555 0.97103274 0.37062895
4.075 0.6 1.0484687 0.84827995 0.43732375 0.9411764705882353 1.114734 0.9735944 0.3384027
3.975 0.1 1.0196687 0.8552464 0.39586717 0.9019607843137255 1.1512305 0.9757113 0.3704892
4.05 0.6 1.0485585 0.84755206 0.43702373 0.9411764705882353 1.113811 0.9737952 0.33616257
3.975 0.2 1.0323141 0.8336805 0.42572036 0.9215686274509803 1.1056508 0.9763675 0.32263222
3.95 0.15 1.0251654 0.83616436 0.40191025 0.9215686274509803 1.134552 0.9812981 0.32390597
4.025 0.45 1.0478462 0.84756327 0.43826136 0.9411764705882353 1.1148025 0.97325206 0.33797163
3.975 0.25 1.0342461 0.83806694 0.4209223 0.9411764705882353 1.0959204 0.97439647 0.30066556
4.075 0.05 1.0220659 0.98139083 0.37219858 0.8823529411764706 1.2289809 0.96131366 0.5457541
4.075 1.0 1.0469409 0.851668 0.43838906 0.9215686274509803 1.1211238 0.9724659 0.3525871
3.95 1.95 1.0432721 0.85872936 0.43855295 0.9215686274509803 1.1319581 0.97065115 0.37750787
3.975 0.05 0.9910772 0.92545545 0.38101992 0.9019607843137255 1.2248224 0.9651508 0.53530127
4.1 0.95 1.0470473 0.85115385 0.43833348 0.9215686274509803 1.120335 0.97259784 0.35064578
3.975 0.3 1.0478455 0.83762 0.43541804 0.9607843137254902 1.0974377 0.9754112 0.29676923
3.9 1.8 1.0440487 0.8575138 0.43868455 0.9215686274509803 1.1301862 0.97091734 0.37344462
4.05 0.25 1.0126808 0.8389121 0.44267341 0.9411764705882353 1.0971478 0.97517025 0.30629376
4.075 1.4 1.0451527 0.8556007 0.43927008 0.9215686274509803 1.1272402 0.97125566 0.36647677
3.975 0.15 1.027547 0.83649814 0.39965576 0.9215686274509803 1.1353314 0.98102057 0.3249705
4.05 1.45 1.0450622 0.85583925 0.43911386 0.9215686274509803 1.1276684 0.97123253 0.36740994
4.075 1.6 1.0443751 0.85719585 0.439206 0.9215686274509803 1.1297723 0.97088313 0.3722266
4.075 1.1 1.0464721 0.85273457 0.43869197 0.9215686274509803 1.1226758 0.9721177 0.3560625
4.1 1.3 1.045554 0.85477734 0.43915415 0.9215686274509803 1.1261526 0.97151065 0.36388797
3.725 0.95 1.0491282 0.84669685 0.43520737 0.9411764705882353 1.1118741 0.9746059 0.3322099
4.025 1.85 1.0434535 0.85855347 0.43888348 0.9215686274509803 1.1317916 0.9705961 0.37702262
4.05 1.3 1.0458131 0.85461724 0.4389097 0.9215686274509803 1.1256771 0.9716424 0.36286318
4.075 2.0 1.0426384 0.85975146 0.43858314 0.9019607843137255 1.1334141 0.9704006 0.38087922
3.95 2.0 1.0429834 0.8590624 0.43850538 0.9215686274509803 1.1324451 0.97056556 0.3787131
4.0 1.7 1.0441438 0.8573138 0.43896723 0.9215686274509803 1.1299669 0.97087127 0.37280217
4.0 1.9 1.043377 0.85891855 0.43869406 0.9215686274509803 1.1321868 0.97060573 0.3780039
4.075 1.75 1.04383 0.85827327 0.43898258 0.9215686274509803 1.1313438 0.9707018 0.3758988
4.025 0.25 1.0162774 0.8405023 0.43930608 0.9411764705882353 1.0963453 0.97489274 0.30333892
3.975 1.35 1.0457017 0.85416543 0.43874216 0.9215686274509803 1.1250323 0.9717012 0.3615975
4.025 1.5 1.0449457 0.8559749 0.43903035 0.9215686274509803 1.1280192 0.9712275 0.36821347
3.925 0.85 1.048278 0.84835523 0.43680036 0.9411764705882353 1.1151098 0.9736975 0.33922216
4.075 1.7 1.0440936 0.8578967 0.4389778 0.9215686274509803 1.130892 0.9708593 0.37471002
4.075 1.15 1.0461277 0.8530905 0.43894905 0.9215686274509803 1.1234845 0.97188556 0.35800308
4.075 1.65 1.0441798 0.8573959 0.43910772 0.9215686274509803 1.1302226 0.97085106 0.37320665
4.075 0.85 1.0474728 0.85009336 0.43804055 0.9411764705882353 1.1182536 0.9728717 0.34627864
4.025 0.55 1.0489004 0.84781635 0.4368257 0.9411764705882353 1.1133431 0.9738896 0.33548185
4.025 0.3 1.0378488 0.8478079 0.42678604 0.9215686274509803 1.109728 0.97507364 0.3306484
4.075 1.5 1.0448183 0.85639226 0.43918994 0.9215686274509803 1.1286259 0.971107 0.36953992
4.075 0.95 1.0471147 0.85098684 0.4382214 0.9215686274509803 1.1198562 0.9726559 0.34974983
3.875 1.65 1.0447578 0.8560774 0.43867156 0.9215686274509803 1.1280704 0.9712697 0.36861393
4.075 1.55 1.044572 0.8568411 0.43923655 0.9215686274509803 1.1292734 0.970971 0.37106702
3.925 0.75 1.0487336 0.847405 0.43639052 0.9411764705882353 1.1131045 0.974024 0.33485687
4.075 1.25 1.0460913 0.8544957 0.43877423 0.9215686274509803 1.1255702 0.97179914 0.3624613
4.1 0.9 1.047054 0.8507651 0.4385132 0.9215686274509803 1.1195267 0.97252077 0.34915814
3.925 1.25 1.0463293 0.8524853 0.4382034 0.9215686274509803 1.1223737 0.9722297 0.35565886
4.075 0.7 1.0480965 0.84903824 0.43762872 0.9411764705882353 1.1162233 0.97326815 0.34173578
4.1 0.35 1.0464083 0.8531933 0.44105306 0.9215686274509803 1.1247518 0.9715078 0.35938218
3.9 0.5 1.0494996 0.8456145 0.43581015 0.9411764705882353 1.1093454 0.9746722 0.3267378
4.025 2.0 1.0428267 0.85954124 0.4385714 0.9215686274509803 1.1330466 0.97042894 0.3800251
4.025 0.85 1.0477475 0.8495419 0.43762457 0.9411764705882353 1.1171948 0.9731679 0.34393397
4.1 0.7 1.0480374 0.8489013 0.4376373 0.9411764705882353 1.1162785 0.97339314 0.34164184
3.875 1.75 1.0443822 0.8568829 0.43858606 0.9215686274509803 1.1291212 0.97111696 0.37093776
4.075 1.95 1.0429717 0.859444 0.43860003 0.9215686274509803 1.1330233 0.9705436 0.37983045
3.975 1.0 1.0473377 0.850541 0.43775278 0.9215686274509803 1.1189715 0.97287226 0.34798163
4.025 1.4 1.0454116 0.85516095 0.43893757 0.9215686274509803 1.1267289 0.9714756 0.36528146
4.05 0.35 1.0518645 0.8525103 0.43427324 0.9215686274509803 1.1249777 0.9748957 0.35705173
4.025 1.05 1.0468893 0.8513608 0.43818182 0.9215686274509803 1.1209078 0.97254324 0.35198972
3.925 1.6 1.0447925 0.8560712 0.43878973 0.9215686274509803 1.1280434 0.9712176 0.3684946
4.05 0.3 1.0400604 0.8390194 0.4316577 0.9607843137254902 1.0995668 0.97515595 0.30437255
4.1 0.15 1.0176119 0.8381924 0.39574936 0.9215686274509803 1.13629 0.97577906 0.3321395
4.1 0.6 1.048195 0.8484062 0.4376614 0.9411764705882353 1.1150421 0.973385 0.3390383
4.1 1.05 1.046568 0.8523723 0.43876004 0.9215686274509803 1.122228 0.9721575 0.35508803
4.1 0.75 1.0478994 0.84951806 0.4377586 0.9411764705882353 1.1172833 0.97322154 0.34387466
4.1 1.15 1.0463654 0.853726 0.43881857 0.9215686274509803 1.1241866 0.9719454 0.35936722
3.9 0.75 1.0487075 0.8466364 0.43626288 0.9411764705882353 1.1118919 0.97417164 0.33226112
3.95 0.5 1.0489525 0.8458469 0.4364983 0.9411764705882353 1.1100734 0.9742197 0.32832578
4.1 1.2 1.0460452 0.85398686 0.4389838 0.9215686274509803 1.1249326 0.97178555 0.3610791
4.1 0.4 1.046963 0.84859544 0.43966237 0.9411764705882353 1.1168082 0.97259843 0.3426166
4.075 1.45 1.0450104 0.8559617 0.43917012 0.9215686274509803 1.12799 0.9712054 0.3681315
