lengthscale l2regularizer bma_rmse_mean bma_rmse_median bma_std bma_cov nll_bma_mean nll_bma_median bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
0.15 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 2.5196497 2.1219406 1.5796541 0.803921568627451 2.7705421 1.1099405
0.15 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 2.3650439 2.0181704 1.4448994 0.7843137254901961 2.818777 1.0391563
0.15 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 2.455025 2.072527 1.531618 0.7843137254901961 2.7723806 1.0956562
0.15 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 2.1134696 1.8636439 1.2079356 0.7843137254901961 2.6832612 1.0093665
0.15 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 2.0546453 1.803591 1.1257324 0.7647058823529411 2.6115522 1.0036345
0.15 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 2.0569732 1.851203 1.1100558 0.7647058823529411 2.6217625 0.9969889
0.15 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 1.9866346 1.762031 1.0419228 0.7647058823529411 2.583719 0.99485546
0.1 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 1.0949423 1.022152 0.34515372 0.9607843137254902 1.2275883 1.074713
0.15 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 2.1446521 1.91434 1.2237211 0.7843137254901961 2.5738633 1.0030384
0.15 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 2.0278053 1.8055079 1.0829376 0.7647058823529411 2.676862 1.0028877
0.1 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 1.096092 1.0236825 0.34413296 0.9607843137254902 1.2286108 1.0729144
0.15 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 1.941007 1.6842911 1.0145206 0.7647058823529411 2.6673648 1.0104654
0.15 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 1.4036875 1.2980337 0.4631876 0.7843137254901961 2.1406038 1.3159323
0.15 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 1.9041272 1.706107 0.9372856 0.7647058823529411 2.6060562 1.0329905
0.15 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 1.8735198 1.6635773 0.91097265 0.7647058823529411 2.6049926 1.0281289
0.15 3.25 0.9030156 0.847993 0.39345393 0.9215686274509803 1.076617 0.9221959 1.5197791 1.3722954 0.54504675 0.7450980392156863 2.414391 1.2326165
0.15 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 1.7151877 1.5055069 0.7405887 0.7647058823529411 2.6258085 1.1088319
0.15 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 1.6824822 1.4664648 0.70521855 0.7647058823529411 2.6233797 1.1508415
0.15 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 1.7334069 1.5029325 0.77148896 0.7647058823529411 2.6395848 1.1040766
0.15 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 1.703653 1.4764571 0.73244923 0.7647058823529411 2.6360447 1.1313741
0.15 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 1.6388487 1.4372537 0.65419555 0.7450980392156863 2.6129825 1.1859508
0.15 2.35 0.9027705 0.8479873 0.39318222 0.9215686274509803 1.0766243 0.92101383 1.8001356 1.564554 0.8413436 0.7647058823529411 2.6557596 1.0819552
0.15 2.4 0.90276116 0.84795797 0.39318195 0.9215686274509803 1.0767561 0.9210223 1.7880713 1.5558128 0.8226939 0.7647058823529411 2.6651063 1.0877011
0.15 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 1.8508862 1.6196404 0.9002061 0.7647058823529411 2.667199 1.0587447
0.15 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 1.8019204 1.5788193 0.84327585 0.7647058823529411 2.6127737 1.0594711
0.15 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 1.9523059 1.7309439 1.0055606 0.7647058823529411 2.5956132 1.0158055
0.15 3.7 0.9030242 0.84803665 0.39311662 0.9215686274509803 1.0771408 0.9221996 1.4398861 1.3122244 0.4753549 0.7450980392156863 2.2441738 1.291366
0.15 2.75 0.90284115 0.8479967 0.39315382 0.9215686274509803 1.0767897 0.92102116 1.6469668 1.4560146 0.6612133 0.7450980392156863 2.6143568 1.1775112
0.15 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 1.5319093 1.3717546 0.5514049 0.7254901960784313 2.450843 1.2254542
0.15 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 1.6717378 1.4721112 0.6849747 0.7450980392156863 2.64234 1.1651301
0.15 3.15 0.9027157 0.84793717 0.3929421 0.9215686274509803 1.0762321 0.92106104 1.542236 1.3742945 0.56551075 0.7254901960784313 2.4418318 1.2170461
0.15 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 1.4697138 1.335202 0.5002668 0.7647058823529411 2.2971542 1.2518983
0.15 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 1.5147957 1.351131 0.54915875 0.7254901960784313 2.4128628 1.2473474
0.15 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 1.3370603 1.2581389 0.4452384 0.7843137254901961 1.9247093 1.2898672
0.15 4.45 0.902788 0.8480129 0.39296693 0.9215686274509803 1.0764744 0.92117 1.3287591 1.2544653 0.44157284 0.7843137254901961 1.9344811 1.2963668
0.15 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 1.3459806 1.2706745 0.44636932 0.7843137254901961 1.9707276 1.29533
0.15 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 1.562205 1.3894712 0.57531303 0.7254901960784313 2.5178387 1.2402065
0.15 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 1.4878012 1.3454884 0.51705116 0.7647058823529411 2.2971919 1.2571602
0.15 3.45 0.90276843 0.8479985 0.39293915 0.9215686274509803 1.0768238 0.9210471 1.4791487 1.3415658 0.5125068 0.7450980392156863 2.345174 1.2445345
0.2 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 4.658669 2.9427361 4.3263526 0.8235294117647058 2.5870094 1.7314029
0.15 4.95 0.9029996 0.84817505 0.39321387 0.9215686274509803 1.0766073 0.9211074 1.2780138 1.16914 0.43375897 0.8235294117647058 1.772635 1.2830505
0.15 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 1.3875278 1.2831643 0.45186117 0.7843137254901961 2.097437 1.3076255
0.15 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 1.420509 1.3069644 0.47066453 0.7647058823529411 2.1588278 1.3008244
0.15 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 1.7622461 1.514497 0.8003124 0.7647058823529411 2.6560557 1.1140987
0.2 2.0 0.90303034 0.84798825 0.3934144 0.9215686274509803 1.0769583 0.92211103 1.898879 1.7036235 0.56570345 0.6862745098039216 3.2161605 1.5230415
0.15 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 1.2919874 1.1976414 0.4389962 0.8235294117647058 1.8136492 1.2890662
0.15 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 1.2972234 1.2117066 0.43857652 0.803921568627451 1.8278085 1.2867302
0.2 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 4.6229877 2.9912558 4.189451 0.7843137254901961 2.6132958 1.637143
0.2 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 4.639405 2.9759648 4.2073226 0.7843137254901961 2.5805159 1.6491389
0.15 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 1.5671887 1.3914034 0.5789513 0.7254901960784313 2.501055 1.2267466
0.2 2.35 0.90294045 0.8480339 0.3934514 0.9215686274509803 1.0770054 0.9221574 1.7660108 1.5914303 0.56661946 0.7058823529411765 2.798909 1.5731374
0.2 0.55 0.90290016 0.8481971 0.39286968 0.9215686274509803 1.0761274 0.921057 3.7763145 2.7827065 2.9117785 0.6862745098039216 3.1887417 1.9227262
0.15 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 1.3791795 1.286868 0.45870885 0.7647058823529411 2.064721 1.301208
0.2 2.45 0.9030337 0.84806347 0.39337623 0.9215686274509803 1.0771569 0.9221488 1.7352918 1.5511798 0.56650203 0.7254901960784313 2.6871636 1.5810938
0.15 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 1.37077 1.2836897 0.45327717 0.7843137254901961 2.0511618 1.2762568
0.2 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 2.2393167 2.0028703 0.70537436 0.6666666666666666 3.4711354 1.5664804
0.2 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 1.8170582 1.681593 0.56427574 0.6862745098039216 2.980347 1.5624762
0.15 4.9 0.9027812 0.8479526 0.3929658 0.9215686274509803 1.0764827 0.9211266 1.2805142 1.1740304 0.43519208 0.8235294117647058 1.7839912 1.2835233
0.15 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 1.4132353 1.2960775 0.46663907 0.7647058823529411 2.1760294 1.317026
0.2 2.6 0.9030147 0.8479749 0.39345187 0.9215686274509803 1.0771635 0.92216635 1.7029376 1.4885466 0.584995 0.7254901960784313 2.5770793 1.6147618
0.15 4.85 0.90277725 0.8480191 0.39299548 0.9215686274509803 1.076507 0.9211427 1.2857431 1.186933 0.43510878 0.8235294117647058 1.8016497 1.2849934
0.15 3.85 0.90275735 0.8481306 0.3930622 0.9215686274509803 1.0763363 0.92105645 1.4206618 1.3035738 0.47259253 0.7843137254901961 2.1719115 1.3070698
0.2 0.5 0.90289617 0.84820557 0.39286166 0.9215686274509803 1.0761204 0.921069 3.8772738 2.6848886 3.2356932 0.6862745098039216 2.9840138 1.8790014
0.2 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 3.4059677 2.5449538 2.377898 0.6666666666666666 3.143205 2.095187
0.2 1.45 0.9028082 0.8478357 0.39314732 0.9215686274509803 1.0765532 0.92096925 2.215512 1.9735281 0.70254046 0.6666666666666666 3.4503307 1.5323086
0.2 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 2.5592043 2.1162295 1.1342031 0.7058823529411765 3.1509602 1.8178933
0.15 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 1.3090507 1.2472532 0.43372482 0.7843137254901961 1.8601633 1.2913129
0.15 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 1.3209974 1.2619531 0.43802378 0.803921568627451 1.8916416 1.2942212
0.2 0.4 0.9028857 0.84820557 0.39284402 0.9215686274509803 1.0761209 0.9210743 4.0910406 2.9043996 3.3844073 0.7450980392156863 2.7266572 1.7285149
0.15 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 1.3544718 1.2731903 0.44574916 0.7843137254901961 1.9833736 1.2834618
0.2 0.45 0.90288454 0.8481972 0.39285958 0.9215686274509803 1.07613 0.92106855 3.944597 2.808233 3.2997785 0.7254901960784313 2.7343884 1.7207534
0.15 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 1.3034744 1.2297156 0.4392032 0.803921568627451 1.8434196 1.2942439
0.15 4.5 0.90283746 0.84800684 0.3930563 0.9215686274509803 1.0764742 0.92115045 1.3229271 1.2517426 0.4402083 0.7843137254901961 1.9036671 1.2898465
0.2 0.6 0.90289885 0.8481975 0.3928661 0.9215686274509803 1.0761257 0.9210576 3.5900176 2.6818738 2.68793 0.6862745098039216 3.0479324 2.0255463
0.2 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 1.8052034 1.6546633 0.5785177 0.7058823529411765 2.9070156 1.6025107
0.2 0.05 inf inf nan 1.0 nan nan 4.9404893 3.068703 4.596024 0.8235294117647058 2.53486 1.7058084
0.2 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 2.7128766 2.1696343 1.4116461 0.6470588235294118 3.2714999 2.2196512
0.2 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 2.661583 2.1439927 1.3001 0.6666666666666666 3.1518555 2.1019557
0.2 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 2.1158304 1.8736327 0.627157 0.7058823529411765 3.3249934 1.4763763
0.2 2.95 0.90305346 0.8480607 0.39344484 0.9215686274509803 1.0765773 0.9221763 1.6143881 1.3497005 0.59250826 0.7647058823529411 2.207965 1.6034167
0.2 2.85 0.90302163 0.8480746 0.3933876 0.9215686274509803 1.0766047 0.9221616 1.628534 1.3862286 0.5814952 0.7647058823529411 2.2745976 1.5744171
0.2 2.9 0.9030513 0.8480968 0.39341477 0.9215686274509803 1.0765939 0.9221879 1.6234914 1.3679712 0.5910358 0.7843137254901961 2.253329 1.6015503
0.2 3.3 0.90285325 0.8481724 0.3932787 0.9215686274509803 1.0766687 0.92218566 1.5463367 1.2653449 0.595903 0.8235294117647058 1.9978215 1.5824658
0.2 3.0 0.90306205 0.84808624 0.39344564 0.9215686274509803 1.0765913 0.9221859 1.6015015 1.3314576 0.5945146 0.7843137254901961 2.160781 1.59189
0.2 3.25 0.9030156 0.847993 0.39345393 0.9215686274509803 1.076617 0.9221959 1.5504546 1.2712734 0.58559036 0.8235294117647058 2.0022056 1.5429621
0.15 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 1.3909496 1.2944179 0.45634076 0.7647058823529411 2.1109061 1.318999
0.2 3.15 0.9030612 0.8480934 0.39344683 0.9215686274509803 1.0765998 0.92216456 1.5666922 1.2869879 0.5928014 0.8235294117647058 2.027005 1.5782053
0.2 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 1.6775289 1.452533 0.57543254 0.7450980392156863 2.4760492 1.5905118
0.2 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 1.6858317 1.4715779 0.58141625 0.7647058823529411 2.5120747 1.5885116
0.2 3.7 0.9030242 0.84803665 0.39311662 0.9215686274509803 1.0771408 0.9221996 1.4680034 1.1988482 0.5931937 0.8431372549019608 1.7733803 1.4592146
0.2 3.8 0.90303946 0.8481369 0.39315057 0.9215686274509803 1.0766147 0.92220473 1.4461304 1.1857517 0.5799767 0.8235294117647058 1.7246237 1.4105878
0.2 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 1.3673234 1.1054237 0.5896859 0.8235294117647058 1.5137119 1.3719032
0.2 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 1.3632954 1.0981873 0.59176946 0.8235294117647058 1.511537 1.3709989
0.2 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 1.3763574 1.1127875 0.59207004 0.8235294117647058 1.5288063 1.3826046
0.2 4.25 0.90299654 0.8480433 0.39336723 0.9215686274509803 1.0768232 0.9222746 1.378816 1.1189916 0.5760575 0.8235294117647058 1.5758376 1.3606563
0.15 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 1.3480425 1.2665842 0.44579104 0.7843137254901961 1.9642258 1.2871904
0.2 3.75 0.903069 0.8481941 0.39314812 0.9215686274509803 1.0767027 0.92220247 1.4540821 1.1899714 0.58012664 0.8235294117647058 1.750343 1.4456167
0.2 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 2.474492 2.0798976 1.0287908 0.7058823529411765 3.3325994 1.7958913
0.2 4.45 0.903008 0.8480604 0.39332432 0.9215686274509803 1.0768577 0.9223201 1.3485951 1.0938376 0.57648945 0.8431372549019608 1.477563 1.3325211
0.2 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 1.4016981 1.1374421 0.59701216 0.8235294117647058 1.5767813 1.3853819
0.2 4.55 0.9030153 0.8480624 0.39331737 0.9215686274509803 1.0768844 0.92228615 1.3361567 1.0833533 0.5742353 0.8431372549019608 1.4597121 1.3217249
0.2 4.9 0.9029506 0.84799826 0.39323446 0.9215686274509803 1.076864 0.92227143 1.29543 1.0436883 0.569155 0.8627450980392157 1.3944569 1.2765849
0.2 4.85 0.9029677 0.84806466 0.39330173 0.9215686274509803 1.0768758 0.9222491 1.2999647 1.04698 0.5714977 0.8627450980392157 1.3938705 1.2908359
0.2 4.7 0.9030197 0.84816676 0.39333698 0.9215686274509803 1.0768234 0.92228246 1.3155221 1.065113 0.5732019 0.8627450980392157 1.4196029 1.2893188
0.2 4.8 0.90311176 0.84807885 0.39351478 0.9215686274509803 1.0768656 0.9222503 1.3050662 1.0530686 0.5720162 0.8627450980392157 1.402515 1.2856512
0.25 0.05 inf inf nan 1.0 nan nan 2.942857 2.424794 1.8420962 0.7843137254901961 2.461443 1.5515716
0.2 4.75 0.90301687 0.8480848 0.39331025 0.9215686274509803 1.0768987 0.9222857 1.3100666 1.0591775 0.5720063 0.8627450980392157 1.4128447 1.2903411
0.2 4.65 0.90301234 0.84816325 0.39330798 0.9215686274509803 1.0768098 0.92230093 1.3280653 1.0715864 0.5706271 0.8431372549019608 1.4652206 1.3105655
0.2 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 1.4344555 1.1713428 0.59988505 0.8235294117647058 1.6471802 1.4386902
0.2 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 1.4283668 1.1582726 0.5916016 0.8235294117647058 1.6947323 1.414717
0.2 4.6 0.9030178 0.8481672 0.3933486 0.9215686274509803 1.0767947 0.9222578 1.3318057 1.0775049 0.5713529 0.8431372549019608 1.473424 1.3038166
0.2 5.0 0.9029873 0.84815854 0.39321712 0.9215686274509803 1.0769745 0.9222598 1.28818 1.0349716 0.5760902 0.8627450980392157 1.365338 1.2690396
0.2 4.95 0.9031628 0.8482013 0.39348543 0.9215686274509803 1.0769986 0.9222813 1.2935971 1.0395396 0.5793812 0.8627450980392157 1.3681946 1.2686154
0.2 3.85 0.90275735 0.8481306 0.3930622 0.9215686274509803 1.0763363 0.92105645 1.445541 1.1799257 0.5929868 0.8431372549019608 1.7237997 1.4432998
0.25 0.45 0.9030605 0.8482424 0.39314047 0.9215686274509803 1.0765074 0.9222007 2.6263523 2.0748 1.3502494 0.7450980392156863 2.8001645 1.3966515
0.25 0.4 0.9030648 0.84825027 0.39313072 0.9215686274509803 1.0764999 0.9222121 2.6439645 2.0701337 1.4421468 0.7843137254901961 2.673191 1.407209
0.25 0.5 0.9030721 0.84825045 0.3931426 0.9215686274509803 1.0764977 0.92220116 2.5568688 1.989093 1.2103848 0.7450980392156863 2.888862 1.3554112
0.25 0.6 0.9030609 0.848242 0.39312267 0.9215686274509803 1.0765113 0.9222139 2.394376 1.8646128 1.0812249 0.7254901960784313 2.9297094 1.3753841
0.25 0.55 0.9030623 0.84824204 0.3931261 0.9215686274509803 1.0765129 0.9222136 2.4434636 1.937295 1.1587169 0.7058823529411765 2.950258 1.3945773
0.25 0.9 0.9030625 0.8482597 0.39310947 0.9215686274509803 1.076502 0.922186 2.118326 1.654386 0.7482308 0.6666666666666666 3.5323212 1.5924424
0.2 4.5 0.9030075 0.8480542 0.3933251 0.9215686274509803 1.0768561 0.9222963 1.341647 1.087995 0.5749909 0.8235294117647058 1.47093 1.3277633
0.25 0.65 0.9030611 0.8482423 0.39312172 0.9215686274509803 1.0765048 0.9222145 2.3805902 1.8200278 1.0048957 0.6666666666666666 3.0337765 1.3861966
0.25 1.55 0.90296406 0.8478828 0.39341378 0.9215686274509803 1.0769373 0.92212117 1.774134 1.6573434 0.6692172 0.7254901960784313 3.5891209 1.4798012
0.25 1.4 0.90299845 0.8479214 0.39340547 0.9215686274509803 1.077067 0.92211133 1.8232983 1.6794434 0.6470365 0.7254901960784313 3.6854684 1.609412
0.25 1.6 0.9029867 0.8478832 0.3934073 0.9215686274509803 1.0769411 0.9221244 1.7379214 1.6395928 0.6494363 0.7254901960784313 3.4928634 1.3927956
0.25 1.45 0.902978 0.84788245 0.3934163 0.9215686274509803 1.0769383 0.9221243 1.8102633 1.686006 0.65181077 0.7450980392156863 3.6255138 1.501512
0.25 0.95 0.90307444 0.84826446 0.3931256 0.9215686274509803 1.0764656 0.9221866 2.0791795 1.6691394 0.7167955 0.6666666666666666 3.5071805 1.6325073
0.25 1.5 0.9029822 0.84788316 0.3934101 0.9215686274509803 1.0769414 0.9221251 1.7682109 1.6531444 0.6300416 0.7254901960784313 3.5663555 1.4725051
0.25 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 2.9001482 2.2664547 1.7378659 0.7843137254901961 2.5498078 1.5201186
0.25 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 2.9838066 2.3433232 1.9077516 0.7843137254901961 2.4140112 1.5656431
0.25 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 2.9611454 2.3132958 1.8238723 0.7843137254901961 2.41339 1.6050422
0.25 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 2.9121878 2.2774935 1.8970078 0.7647058823529411 2.563024 1.5878186
0.25 1.65 0.9029868 0.84788406 0.3934063 0.9215686274509803 1.0769444 0.92212534 1.7195219 1.6277064 0.6447134 0.7254901960784313 3.4338558 1.3757741
0.25 1.95 0.90300864 0.84792733 0.39341983 0.9215686274509803 1.0769441 0.9220781 1.6245552 1.4916687 0.64440095 0.7254901960784313 3.1351063 1.2857901
0.25 1.85 0.903008 0.84788406 0.3934514 0.9215686274509803 1.0769467 0.9221017 1.6511488 1.5412364 0.6435443 0.7254901960784313 3.199816 1.3176674
0.25 2.05 0.903034 0.8479881 0.39340943 0.9215686274509803 1.0769633 0.92211217 1.5937306 1.4062678 0.672073 0.7450980392156863 2.946359 1.2477939
0.25 1.9 0.9030078 0.8479264 0.39342043 0.9215686274509803 1.0769409 0.92207634 1.6380466 1.5094819 0.65627676 0.7254901960784313 3.1748903 1.3009286
0.25 2.0 0.90303034 0.84798825 0.3934144 0.9215686274509803 1.0769583 0.92211103 1.6187888 1.4723257 0.6594806 0.7450980392156863 3.1016467 1.277312
0.2 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 1.5038041 1.2347422 0.5938832 0.8431372549019608 1.8576521 1.4885762
0.25 0.3 0.902879 0.84820503 0.3928442 0.9215686274509803 1.0761203 0.9210739 2.8274958 2.150732 1.7343304 0.7843137254901961 2.5151398 1.497773
0.25 0.35 0.9028807 0.8482052 0.39283738 0.9215686274509803 1.0761197 0.92107415 2.7507036 2.1386259 1.5650601 0.7647058823529411 2.6689174 1.3384205
0.25 2.25 0.9029557 0.84803367 0.3934867 0.9215686274509803 1.0769795 0.92213 1.5338326 1.3250031 0.64659476 0.7647058823529411 2.81485 1.2208338
0.25 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 2.2162874 1.701015 0.8260923 0.6862745098039216 3.2788475 1.4643247
0.25 2.4 0.90293103 0.8480042 0.39345124 0.9215686274509803 1.0771372 0.9221659 1.492458 1.2414265 0.6451902 0.7647058823529411 2.531894 1.2004614
0.25 2.35 0.90294045 0.8480339 0.3934514 0.9215686274509803 1.0770054 0.9221574 1.5168513 1.2961009 0.64449507 0.7647058823529411 2.7132561 1.2040341
0.25 3.3 0.90285325 0.8481724 0.3932787 0.9215686274509803 1.0766687 0.92218566 1.3129085 1.0202444 0.6239697 0.8235294117647058 1.8476642 1.1132302
0.25 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 1.9797596 1.7124002 0.6681047 0.6862745098039216 3.7651265 1.6907752
0.25 2.85 0.90302163 0.8480746 0.3933876 0.9215686274509803 1.0766047 0.9221616 1.3930978 1.0975567 0.633044 0.7647058823529411 2.173302 1.152208
0.25 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 1.952958 1.6843944 0.66516733 0.6666666666666666 3.7619493 1.703377
0.25 0.85 0.9028979 0.8482071 0.3928706 0.9215686274509803 1.0761214 0.92106247 2.139126 1.6711191 0.74343896 0.6666666666666666 3.5000317 1.5123315
0.25 1.2 0.9028482 0.8479756 0.39286506 0.9215686274509803 1.0760931 0.9210472 1.9186512 1.6969298 0.6542893 0.6862745098039216 3.7022374 1.6774933
