lengthscale l2regularizer rmse_mean rmse_std pi_cov pi_sum
0.95 0.7 0.96992445 0.42910275 0.9803921568627451 50
0.975 0.6 1.0952159 0.4529801 0.9411764705882353 48
0.9 0.65 1.0963341 0.4328354 0.9607843137254902 49
0.875 0.1 1.0783864 0.47567376 0.9607843137254902 49
0.975 0.85 1.0350599 0.4804415 0.9411764705882353 48
0.925 0.75 1.120229 0.46148244 0.9607843137254902 49
0.95 0.4 0.9889415 0.54194254 0.9607843137254902 49
0.925 0.15 1.0671203 0.5326259 0.9803921568627451 50
0.975 0.75 1.039001 0.50772226 0.9411764705882353 48
0.275 0.95 1.889621 1.0358262 0.9607843137254902 49
1.0 0.7 1.0748936 0.46977976 0.9411764705882353 48
0.975 0.65 1.0843289 0.4619468 0.9411764705882353 48
0.975 1.0 1.0041578 0.44777408 0.9607843137254902 49
0.575 0.3 1.3877113 0.6037309 0.9607843137254902 49
0.275 0.7 2.2217975 1.4528179 0.9019607843137255 46
0.55 1.0 1.3229387 0.5163312 0.9411764705882353 48
0.875 0.75 1.0141268 0.50812906 0.9803921568627451 50
0.95 0.8 0.9981745 0.46772686 0.9803921568627451 50
0.85 0.85 1.0983307 0.4680013 0.9607843137254902 49
0.875 0.8 1.0506325 0.50477487 0.9607843137254902 49
0.875 0.3 1.0597198 0.39751068 0.9607843137254902 49
0.975 0.55 0.9772459 0.4056224 0.9803921568627451 50
0.825 0.5 1.0897931 0.4624898 0.9803921568627451 50
0.975 0.5 1.0568047 0.47271305 0.9411764705882353 48
0.975 0.45 1.0881331 0.4934387 0.9411764705882353 48
0.85 0.8 1.1011742 0.4823315 0.9607843137254902 49
0.525 0.95 1.4594312 0.6068961 0.9411764705882353 48
0.825 0.15 1.0771244 0.4824423 0.9607843137254902 49
0.875 0.85 1.0629582 0.51783323 0.9411764705882353 48
0.85 0.65 1.0821881 0.5106853 0.9607843137254902 49
0.825 0.35 1.1608809 0.49113703 0.9803921568627451 50
0.825 1.0 1.141131 0.51705265 0.9411764705882353 48
0.825 0.65 1.0744951 0.40937304 0.9019607843137255 46
0.825 0.6 1.0365859 0.41234544 0.9803921568627451 50
0.825 0.3 1.1187633 0.53004885 0.9607843137254902 49
0.825 0.2 1.0492069 0.56965077 0.9607843137254902 49
0.85 1.0 1.0830343 0.44541767 0.9607843137254902 49
0.385 0.7 1.9188683 0.9956303 0.9411764705882353 48
0.825 0.55 1.0794991 0.49812636 1.0 51
0.825 0.7 1.058667 0.5307756 0.9607843137254902 49
0.825 0.75 1.1418111 0.4937959 0.9803921568627451 50
0.85 0.75 1.1075643 0.51775247 0.9607843137254902 49
0.825 0.8 1.1302977 0.49492043 0.9411764705882353 48
0.825 0.25 1.1093767 0.5411885 0.9411764705882353 48
0.825 0.4 1.0186915 0.52349013 0.9411764705882353 48
0.825 0.45 1.0247805 0.49552926 0.9019607843137255 46
0.125 0.30 2.748614 1.143510 0.9411764705882353 48
0.125 0.70 2.833017 0.864108 0.9411764705882353 48
0.175 0.70 3.044567 2.175552 0.9411764705882353 48
0.210 0.65 2.586143 1.648451 0.9215686274509803 47
0.230 0.10 2.286549 1.453850 0.9411764705882353 48
0.240 0.65 2.255433 1.511969 0.9215686274509803 47
0.260 0.25 2.207378 1.651668 0.9803921568627451 50
0.260 0.55 1.913772 1.174153 0.9215686274509803 47
0.330 0.35 1.795001 1.008524 0.9215686274509803 47
0.335 0.15 1.642163 0.801595 0.9019607843137255 46
0.340 0.50 1.881790 1.041172 0.9019607843137255 46
0.350 0.35 1.946860 1.250442 0.9411764705882353 48
0.375 0.10 1.981284 0.943867 0.9411764705882353 48
0.700 0.05 1.218437 0.499069 0.9411764705882353 48
0.875 0.70 1.039434 0.461858 0.9607843137254902 49
