lengthscale l2regularizer bne_rmse_mean bne_rmse_median bne_std bne_cov nll_bne_mean nll_bne_median
4.0 1.9 0.87541837 0.7838109 0.4024987 0.9215686274509803 1.0327104 0.90630984
4.0 2.0 0.8748901 0.7837378 0.40256235 0.9215686274509803 1.0333287 0.9070307
3.5 4.25 0.87195015 0.7768586 0.39723375 0.9411764705882353 1.0384426 0.91982615
4.0 1.0 0.8811527 0.7896786 0.4030234 0.9215686274509803 1.0451239 0.90842056
4.0 1.1 0.8806891 0.78906626 0.40313262 0.9215686274509803 1.044053 0.907583
4.0 4.5 0.87046546 0.77301615 0.3973825 0.9411764705882353 1.0366961 0.9310694
4.0 0.9 0.8818741 0.78996736 0.40225562 0.9215686274509803 1.0458652 0.9105254
4.0 0.6 0.88337 0.7902752 0.40190843 0.9215686274509803 1.0481439 0.9129461
4.0 0.7 0.8831256 0.79045016 0.40181634 0.9215686274509803 1.0488892 0.9120716
4.0 0.8 0.88255936 0.7897948 0.4023097 0.9215686274509803 1.0466872 0.9111254
3.75 0.8 0.88247937 0.7883812 0.40098786 0.9215686274509803 1.0464182 0.9057846
4.0 4.75 0.87092686 0.7731248 0.39644647 0.9411764705882353 1.0415435 0.93378496
3.75 4.75 0.87169594 0.77477336 0.39657775 0.9411764705882353 1.0412713 0.9401851
3.75 0.7 0.88270813 0.7882495 0.40119 0.9215686274509803 1.0469446 0.90547466
4.0 1.8 0.8766591 0.784513 0.40187848 0.9215686274509803 1.040268 0.9051368
4.25 0.8 0.88162464 0.79073656 0.40261942 0.9215686274509803 1.0454849 0.9087362
3.75 0.6 0.88364035 0.7880656 0.4007379 0.9215686274509803 1.0486542 0.9081105
4.0 1.5 0.8777477 0.7856259 0.40228996 0.9215686274509803 1.0405471 0.9051172
4.0 1.6 0.8771503 0.7849692 0.40232283 0.9215686274509803 1.039374 0.904716
4.0 1.7 0.87682295 0.78431904 0.40211654 0.9215686274509803 1.0388778 0.90477824
4.0 4.25 0.87107116 0.77325183 0.39722225 0.9411764705882353 1.0385133 0.93865806
3.75 1.7 0.87689406 0.7843163 0.4017665 0.9215686274509803 1.0380043 0.9000627
4.0 0.4 0.88382745 0.7897017 0.4015695 0.9215686274509803 1.0482584 0.91452587
3.75 2.0 0.8751116 0.7833873 0.40215704 0.9215686274509803 1.030773 0.90198076
3.75 4.25 0.8717777 0.77529633 0.39651272 0.9411764705882353 1.0407956 0.9262009
3.75 1.8 0.8762669 0.78376716 0.4018141 0.9215686274509803 1.0366794 0.90016127
4.0 0.5 0.8834343 0.78999126 0.40151858 0.9215686274509803 1.048296 0.9132607
3.75 2.25 0.8741271 0.7813825 0.4015182 0.9215686274509803 1.0304245 0.9038967
3.75 1.9 0.87654424 0.7845253 0.40138656 0.9215686274509803 1.0388032 0.90144134
3.5 2.0 0.8768527 0.78418624 0.40112793 0.9215686274509803 1.0383232 0.90102166
4.0 4.0 0.8723553 0.7744099 0.39673868 0.9411764705882353 1.044093 0.93391895
4.0 3.75 0.8726387 0.7754067 0.3977395 0.9411764705882353 1.0424297 0.9294779
3.75 3.5 0.8727834 0.7774512 0.3977992 0.9411764705882353 1.0413134 0.9172341
3.75 0.05 0.8845987 0.78761095 0.4014868 0.9215686274509803 1.0482831 0.90674436
4.0 1.2 0.8788464 0.78664196 0.40224758 0.9215686274509803 1.0416768 0.8989746
4.25 1.6 0.87674737 0.7844354 0.40222844 0.9215686274509803 1.0390892 0.9047177
3.75 0.1 0.884043 0.78683555 0.40158486 0.9215686274509803 1.045997 0.9064964
4.25 1.7 0.8767178 0.78487396 0.4019668 0.9215686274509803 1.0398921 0.9062793
3.75 1.6 0.87741095 0.7847876 0.4018344 0.9215686274509803 1.0387208 0.90011346
4.25 1.8 0.87608904 0.78400624 0.40195075 0.9215686274509803 1.0391828 0.9064752
4.25 3.25 0.8721111 0.77688694 0.3988868 0.9411764705882353 1.0388212 0.92575455
3.75 3.75 0.8722938 0.777 0.39747143 0.9411764705882353 1.039845 0.92018545
3.5 0.6 0.8843009 0.78720915 0.40034226 0.9215686274509803 1.0485469 0.91120493
4.0 0.3 0.8830657 0.7872612 0.40161076 0.9215686274509803 1.0457813 0.90780425
3.5 0.7 0.88413286 0.78738046 0.40047908 0.9215686274509803 1.0501215 0.9111562
3.75 4.0 0.87206054 0.7760999 0.39694116 0.9411764705882353 1.04079 0.925252
3.75 0.9 0.8818129 0.78800714 0.4009996 0.9215686274509803 1.0455381 0.9043214
3.5 1.4 0.8801477 0.7874485 0.40250936 0.9215686274509803 1.0437576 0.90650666
4.0 1.3 0.8785028 0.78655076 0.40208307 0.9215686274509803 1.0412226 0.90110314
3.5 3.75 0.8728712 0.77595496 0.39847147 0.9411764705882353 1.0409173 0.9191733
4.0 3.0 0.8731065 0.7780102 0.39832813 0.9411764705882353 1.0395625 0.9159869
4.0 3.5 0.87185544 0.77712655 0.397943 0.9411764705882353 1.0367357 0.92039067
4.0 3.25 0.87214637 0.7768222 0.39829034 0.9411764705882353 1.0363255 0.9174209
4.0 2.75 0.87296075 0.77811456 0.39943454 0.9411764705882353 1.0371372 0.9100816
4.25 0.9 0.880259 0.7883731 0.40255487 0.9215686274509803 1.042007 0.9027924
4.25 0.2 0.8832299 0.7893916 0.40237758 0.9215686274509803 1.0457023 0.90505815
4.0 2.5 0.8735623 0.77946925 0.40013927 0.9411764705882353 1.0366383 0.90787697
4.25 3.0 0.87214774 0.7770778 0.39839652 0.9411764705882353 1.0363171 0.9170034
4.25 0.3 0.883487 0.7898766 0.40200874 0.9215686274509803 1.0483705 0.9085518
4.25 0.5 0.88293266 0.7896182 0.4020624 0.9215686274509803 1.0471402 0.90699965
4.25 0.05 0.883632 0.78900194 0.40195265 0.9215686274509803 1.0477985 0.90906715
4.25 0.6 0.882098 0.78884953 0.40218255 0.9215686274509803 1.0461155 0.90526605
4.25 0.7 0.8813495 0.7886763 0.40242422 0.9215686274509803 1.0438334 0.9017056
4.25 0.1 0.88417864 0.7893009 0.40165052 0.9215686274509803 1.0494198 0.90912473
4.25 0.4 0.8826898 0.78894293 0.40210247 0.9215686274509803 1.0458139 0.90436816
4.25 1.1 0.87927467 0.7879888 0.40242988 0.9215686274509803 1.0429151 0.9018234
4.25 1.3 0.87779194 0.78568053 0.40232858 0.9215686274509803 1.0394351 0.90039253
4.25 1.2 0.87855357 0.7866136 0.4023471 0.9215686274509803 1.0405216 0.9014046
4.25 1.0 0.8796177 0.78821486 0.4023102 0.9215686274509803 1.0416745 0.90201694
4.25 4.25 0.8705885 0.7746022 0.39651325 0.9411764705882353 1.0377151 0.930503
4.25 4.5 0.87055403 0.7746979 0.39599174 0.9411764705882353 1.0388495 0.9327044
4.25 5.0 0.8711681 0.77511597 0.39421573 0.9411764705882353 1.0441281 0.94332075
4.5 0.05 0.88332576 0.7899381 0.4023746 0.9215686274509803 1.0473267 0.90825796
4.25 4.75 0.87065727 0.774883 0.3952102 0.9411764705882353 1.0413746 0.9369793
4.25 1.9 0.8750672 0.7825102 0.40128767 0.9215686274509803 1.0368266 0.90225613
4.25 2.5 0.87292606 0.7792188 0.40003103 0.9411764705882353 1.0351468 0.90602386
4.5 1.3 0.8773524 0.7857205 0.40240142 0.9215686274509803 1.0392005 0.90116704
4.25 2.75 0.8729574 0.77889943 0.39898294 0.9411764705882353 1.040164 0.91387355
4.5 0.2 0.8827506 0.78986657 0.40263957 0.9215686274509803 1.046352 0.90419483
4.25 2.0 0.8749482 0.7823009 0.4010625 0.9215686274509803 1.0375988 0.9036803
4.25 2.25 0.87367916 0.7800655 0.4006909 0.9411764705882353 1.0354266 0.9059905
4.5 0.4 0.8830135 0.79068595 0.40273055 0.9215686274509803 1.047717 0.9072521
4.5 0.3 0.8832581 0.7904227 0.4026928 0.9215686274509803 1.048047 0.907361
4.5 0.5 0.8818725 0.788518 0.4027669 0.9215686274509803 1.0443135 0.90334404
4.5 0.1 0.8831053 0.790136 0.40286097 0.9215686274509803 1.0456795 0.90479064
4.5 1.4 0.876729 0.7848263 0.40213874 0.9215686274509803 1.03858 0.90084064
4.5 1.5 0.8765726 0.7847121 0.40184718 0.9215686274509803 1.0387768 0.90135217
4.0 1.4 0.8780467 0.78639287 0.40204808 0.9215686274509803 1.0406908 0.9004538
4.5 1.2 0.8778486 0.78609073 0.4025584 0.9215686274509803 1.039858 0.90100825
4.5 1.6 0.8762254 0.7843504 0.40165463 0.9215686274509803 1.0386788 0.90141714
4.5 1.1 0.87887865 0.7878654 0.40255147 0.9215686274509803 1.0422548 0.90160364
4.5 1.0 0.8794982 0.78875697 0.4023871 0.9215686274509803 1.0433918 0.90235025
4.75 4.0 0.8707467 0.77361417 0.39688632 0.9411764705882353 1.0401552 0.9337472
4.75 4.25 0.87144405 0.77415115 0.39565513 0.9411764705882353 1.0465242 0.938212
4.75 4.75 0.87166625 0.7733407 0.3944062 0.9411764705882353 1.0486808 0.94662535
4.75 4.5 0.8705384 0.77336645 0.395923 0.9411764705882353 1.042273 0.9376813
4.5 3.25 0.8718868 0.7768655 0.39731434 0.9411764705882353 1.0384494 0.92559266
4.5 0.9 0.87997764 0.7889373 0.40271994 0.9215686274509803 1.0424417 0.9031943
4.5 3.0 0.87209326 0.77743703 0.39787036 0.9411764705882353 1.0373477 0.9226487
4.25 1.5 0.87713236 0.78509414 0.40242046 0.9215686274509803 1.0397838 0.90473574
4.75 0.1 0.8832109 0.79127777 0.40314737 0.9215686274509803 1.0467778 0.90842485
4.5 0.6 0.8818458 0.7898409 0.4029895 0.9215686274509803 1.0445837 0.903223
4.5 2.25 0.8733506 0.77972627 0.40037182 0.9411764705882353 1.035886 0.90769017
4.5 2.0 0.8743045 0.78134334 0.40064904 0.9215686274509803 1.0370251 0.90464354
4.5 2.75 0.87250686 0.77737796 0.39843094 0.9411764705882353 1.0399724 0.9168267
4.75 0.05 0.88321376 0.79179347 0.40272185 0.9215686274509803 1.0470496 0.91044277
4.5 2.5 0.8731193 0.77955496 0.3993541 0.9411764705882353 1.0399607 0.912884
4.75 0.2 0.8827057 0.79011416 0.4033828 0.9215686274509803 1.045298 0.908152
4.5 0.8 0.88040644 0.78835416 0.40258878 0.9215686274509803 1.0427753 0.9044181
4.5 1.7 0.8756884 0.7838274 0.40155256 0.9215686274509803 1.0380756 0.9018632
4.25 4.0 0.8705035 0.7730658 0.39784572 0.9411764705882353 1.0365597 0.92953795
4.5 1.9 0.8748067 0.7822187 0.40111196 0.9215686274509803 1.0373341 0.9039141
4.75 0.3 0.8825658 0.7905543 0.40309802 0.9215686274509803 1.0470598 0.90796524
4.25 3.75 0.87220424 0.77461994 0.39697087 0.9411764705882353 1.0437678 0.93202007
4.25 1.4 0.8772895 0.7853257 0.40230632 0.9215686274509803 1.0385687 0.9006861
4.25 3.5 0.87187 0.77509344 0.3984849 0.9411764705882353 1.0381349 0.92594874
4.5 1.8 0.8753032 0.7832594 0.4012611 0.9215686274509803 1.0380906 0.9025908
4.5 4.25 0.8704682 0.77471405 0.39615154 0.9411764705882353 1.0386449 0.93187803
4.5 4.5 0.871191 0.77583134 0.3949175 0.9411764705882353 1.0431978 0.9377859
4.5 5.0 0.87123585 0.7744025 0.39364105 0.9411764705882353 1.0464475 0.9481971
4.75 0.6 0.88081723 0.78870827 0.40303734 0.9215686274509803 1.0431389 0.9031998
4.5 4.75 0.87081915 0.77523017 0.3948051 0.9411764705882353 1.0426552 0.9384248
5.0 1.9 0.8743884 0.7814759 0.40134236 0.9411764705882353 1.0382375 0.91091585
5.0 1.8 0.87477463 0.78197426 0.40165725 0.9215686274509803 1.0385302 0.90914214
4.5 3.5 0.872206 0.7755166 0.39637303 0.9411764705882353 1.0430781 0.9297288
4.5 0.7 0.88063437 0.78823745 0.4026242 0.9215686274509803 1.0424906 0.9006269
4.5 4.0 0.87063295 0.77476525 0.3964992 0.9411764705882353 1.0381078 0.93120074
4.75 1.0 0.8791148 0.7888457 0.40278953 0.9215686274509803 1.0428224 0.90264404
4.75 0.9 0.8788459 0.7873137 0.40280962 0.9215686274509803 1.0415694 0.900216
4.75 1.1 0.87811035 0.7867244 0.40260652 0.9215686274509803 1.040064 0.90179086
4.75 1.2 0.8775576 0.7859974 0.40233833 0.9215686274509803 1.0402095 0.9013231
5.0 1.7 0.87566215 0.78335035 0.40157458 0.9215686274509803 1.0404629 0.90927064
4.75 0.8 0.8793855 0.787936 0.40265554 0.9215686274509803 1.0409997 0.9005923
5.0 1.6 0.87618655 0.7845608 0.40172622 0.9215686274509803 1.040705 0.90888155
5.0 0.5 0.88187075 0.79162204 0.40347546 0.9215686274509803 1.0464047 0.9130589
4.75 0.7 0.8798404 0.78791976 0.40305755 0.9215686274509803 1.0422076 0.90157807
5.0 1.1 0.8781676 0.78758824 0.40280417 0.9215686274509803 1.0413857 0.907279
4.5 3.75 0.87082416 0.7752306 0.39699638 0.9411764705882353 1.0371114 0.9285929
4.75 0.5 0.8819082 0.7897338 0.40273833 0.9215686274509803 1.0446726 0.9049493
4.75 0.4 0.8827579 0.7909112 0.40271336 0.9215686274509803 1.0485405 0.9073136
5.0 1.4 0.87697166 0.7860842 0.40226868 0.9215686274509803 1.0410976 0.90643924
5.0 1.5 0.8764203 0.78509724 0.4021993 0.9215686274509803 1.0403737 0.90646935
5.0 1.3 0.87744737 0.78671706 0.40236497 0.9215686274509803 1.0417558 0.90649855
5.0 2.75 0.87216425 0.77589226 0.39875355 0.9411764705882353 1.0391058 0.92313886
5.0 1.2 0.8774732 0.7869619 0.40251553 0.9215686274509803 1.0409454 0.9068241
5.0 4.0 0.8716786 0.7747363 0.39573917 0.9411764705882353 1.0469013 0.9387329
5.0 3.25 0.8715437 0.7743111 0.39720988 0.9411764705882353 1.042303 0.93186796
5.0 3.75 0.8711505 0.7736107 0.39618516 0.9411764705882353 1.0426207 0.9415435
5.0 3.5 0.8717281 0.7743065 0.39667374 0.9411764705882353 1.0437269 0.9356804
5.0 4.25 0.87112767 0.7735541 0.39545327 0.9411764705882353 1.0453916 0.93756294
1.7 2.75 0.88504225 0.7830046 0.39912793 0.9215686274509803 1.0496813 0.90747064
5.0 0.2 0.88290936 0.7923546 0.40320742 0.9215686274509803 1.0479864 0.9092766
5.0 0.05 0.8829353 0.79150176 0.4030727 0.9215686274509803 1.0469917 0.9103901
5.0 0.1 0.88247204 0.7911654 0.40320027 0.9215686274509803 1.0468751 0.90884364
1.5 4.25 0.8820083 0.7834554 0.39922982 0.9215686274509803 1.0445129 0.9053631
5.0 3.0 0.87253714 0.77540016 0.39763466 0.9411764705882353 1.0433043 0.93003017
5.0 2.0 0.8732664 0.7798989 0.40030283 0.9411764705882353 1.0358787 0.9076283
5.0 0.3 0.8816175 0.78947985 0.40347648 0.9215686274509803 1.0443987 0.90451586
5.0 0.4 0.8820302 0.7910509 0.40344605 0.9215686274509803 1.0462971 0.9044272
4.75 1.4 0.8771625 0.7859736 0.4020823 0.9215686274509803 1.0411217 0.90626633
4.75 1.5 0.87695664 0.78575194 0.40207854 0.9215686274509803 1.0408466 0.90690184
4.75 1.3 0.8772869 0.78629124 0.40252298 0.9215686274509803 1.0402107 0.9065627
5.0 1.0 0.87852675 0.7879512 0.40275142 0.9215686274509803 1.0421158 0.9017668
5.0 4.5 0.87159294 0.77463484 0.39345104 0.9411764705882353 1.0482858 0.9463291
4.75 1.6 0.87643653 0.78527623 0.40201408 0.9215686274509803 1.0404454 0.9070859
5.0 5.0 0.8714943 0.7749487 0.39314756 0.9411764705882353 1.0478581 0.94299066
5.0 4.75 0.8717353 0.7738777 0.39281362 0.9411764705882353 1.0509087 0.9537015
4.75 2.0 0.87434626 0.78142816 0.4013086 0.9411764705882353 1.0381176 0.9102325
5.0 0.7 0.88094145 0.7908956 0.40348956 0.9215686274509803 1.0444663 0.9104862
4.75 2.5 0.8727414 0.7772425 0.39965948 0.9411764705882353 1.0397164 0.917163
4.75 2.25 0.8732267 0.77932894 0.40067104 0.9411764705882353 1.0380195 0.9134327
4.75 1.7 0.87585634 0.784261 0.40177262 0.9215686274509803 1.0399755 0.9075241
5.0 0.8 0.8802717 0.7902645 0.4032182 0.9215686274509803 1.0448238 0.9099982
4.75 1.8 0.8752238 0.7826247 0.40165263 0.9215686274509803 1.0395604 0.90760815
5.0 2.5 0.87251276 0.7785641 0.39836982 0.9411764705882353 1.038298 0.9201022
4.75 1.9 0.8747335 0.7816877 0.4014625 0.9215686274509803 1.0384895 0.9087703
4.75 2.75 0.8719681 0.77643764 0.3993896 0.9411764705882353 1.0359743 0.9180581
5.0 2.25 0.8724315 0.77840626 0.3998558 0.9411764705882353 1.0357379 0.91232395
4.0 5.0 0.871254 0.77509207 0.39477634 0.9411764705882353 1.0427879 0.9421584
4.75 5.0 0.87185955 0.7727869 0.39372215 0.9411764705882353 1.0518204 0.9535699
4.75 3.5 0.87179834 0.774121 0.39670753 0.9411764705882353 1.0436386 0.93413454
4.75 3.75 0.8707195 0.7740612 0.39745227 0.9411764705882353 1.0380908 0.93088907
5.0 0.6 0.88143057 0.7914355 0.40338674 0.9215686274509803 1.0450596 0.9115187
4.75 3.25 0.8718126 0.77485025 0.39759815 0.9411764705882353 1.0413752 0.9307048
4.75 3.0 0.8718774 0.7758043 0.3984996 0.9411764705882353 1.0392112 0.92284507
1.3 0.4 0.93281394 0.74667716 0.43497473 0.8823529411764706 1.0391504 0.9182074
5.0 0.9 0.8794616 0.78945994 0.40313336 0.9215686274509803 1.0434521 0.9091385
1.0 1.0 0.93085724 0.7431674 0.431459 0.8823529411764706 1.0491294 0.92196095
1.7 2.5 0.8854293 0.7800471 0.39877248 0.9215686274509803 1.048671 0.90380704
3.25 2.5 0.8757756 0.7821566 0.4006921 0.9215686274509803 1.0365314 0.903656
1.3 0.5 0.92486525 0.7410569 0.43005687 0.8823529411764706 1.0401853 0.9274806
1.3 0.1 0.9413464 0.7460488 0.44226635 0.8823529411764706 1.0435959 0.92192173
