lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.15 0.45 1.8126857 1.8347348 0.44491723 0.9411764705882353 48 1.0609972 1.1058904 0.17695588
0.15 0.9 1.9563425 2.0847554 0.67453104 0.9215686274509803 47 1.0815585 1.1110357 0.23019695
0.05 0.85 4.4692526 3.9914904 1.8717631 0.9215686274509803 47 1.3044223 0.9936286 0.5599983
0.45 0.05 1.1685135 1.1300926 0.5588994 0.9019607843137255 46 1.0992893 0.9788009 0.29471102
0.55 0.35 1.0609338 1.0211 0.50672084 0.9411764705882353 48 1.0158476 0.94090915 0.17631085
0.45 0.75 1.1507571 1.1161478 0.5435707 0.9215686274509803 47 1.0989107 0.96883905 0.29155406
0.15 0.7 2.1386137 1.9080284 0.7187257 0.9411764705882353 48 1.1507734 1.1052022 0.24713401
0.15 0.85 2.0071783 1.9404932 0.7172565 0.9215686274509803 47 1.0989748 1.1074108 0.18099786
0.45 0.15 1.1567221 1.123615 0.5596104 0.9411764705882353 48 1.0798527 0.96884096 0.28644237
0.15 0.65 1.8403022 1.8801633 0.5008689 0.9607843137254902 49 1.0286853 1.0032344 0.17871092
1.0 0.25 1.0078204 0.9050959 0.47771835 0.9411764705882353 48 1.0129158 0.9909066 0.14657392
0.45 0.7 1.1551671 1.0786629 0.56227 0.9019607843137255 46 1.0941919 0.96989393 0.28292552
0.2 0.2 1.9336246 1.8240051 0.83486205 0.9411764705882353 48 1.1737694 0.9791336 0.419224
0.2 0.8 1.9294043 1.6894139 0.9753649 0.9215686274509803 47 1.1813323 0.90866303 0.6167678
0.2 0.7 2.337113 2.12021 0.9952268 0.9215686274509803 47 1.0542574 0.91517586 0.24516095
0.45 0.4 1.1592867 1.1146405 0.55128086 0.9019607843137255 46 1.096855 0.9730254 0.29358485
0.2 0.75 1.9238548 1.936732 0.79565805 0.9215686274509803 47 1.1825249 1.0275131 0.4918477
0.2 0.65 2.118246 2.0415637 0.92918944 0.8823529411764706 45 1.1745565 0.9351108 0.5937649
0.25 0.8 1.8086706 1.5941317 0.88896835 0.9607843137254902 49 0.9248067 0.8526614 0.1854728
