lengthscale l2regularizer bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
1.05 4.25 1.0370499 0.80549777 0.44727823 0.8823529411764706 0.97588426 0.9828927
1.1 0.45 1.0864718 0.83103764 0.5205969 0.8823529411764706 0.9993989 0.9533086
1.1 0.65 1.0782787 0.83695066 0.5042249 0.8823529411764706 0.990259 0.95576054
1.1 0.7 1.077992 0.8393597 0.5023945 0.8823529411764706 0.9859998 0.95670235
1.1 0.85 1.078369 0.83930635 0.49686682 0.8823529411764706 0.993143 0.9734575
1.05 4.9 1.0340875 0.80446714 0.4420563 0.8823529411764706 0.9732067 0.9825337
1.1 0.95 1.0732015 0.83417475 0.49641967 0.8823529411764706 0.9882335 0.96938896
1.1 0.05 1.0871843 0.82975554 0.5287503 0.8823529411764706 0.99758196 0.9339952
1.1 1.3 1.0679766 0.8342715 0.4860949 0.8823529411764706 0.9867359 0.9776596
1.05 3.7 1.0416038 0.8075267 0.45235407 0.8823529411764706 0.98034364 0.9843458
1.05 4.75 1.0346636 0.80481756 0.44395575 0.8823529411764706 0.9740692 0.9837915
1.1 1.35 1.0692859 0.821494 0.4962773 0.8823529411764706 0.9878302 0.9801779
1.05 4.7 1.0347774 0.8050372 0.44359848 0.8823529411764706 0.97357184 0.9850381
1.1 1.25 1.0671333 0.8331833 0.4886958 0.8823529411764706 0.9807453 0.96917987
1.1 0.3 1.0858583 0.8289169 0.524925 0.8823529411764706 0.9953868 0.93783253
1.1 1.45 1.06416 0.8328025 0.48349515 0.8823529411764706 0.9835476 0.97506475
1.1 0.5 1.0849317 0.82737935 0.5210085 0.8823529411764706 0.99644977 0.9536649
1.05 4.3 1.0383371 0.80723435 0.44581282 0.8823529411764706 0.9770269 0.9809619
1.1 0.8 1.0769352 0.8285299 0.51594734 0.8823529411764706 0.9921579 0.9500549
1.05 1.65 1.0640267 0.819708 0.49366954 0.8823529411764706 0.9828579 0.97504663
1.1 2.3 1.0531163 0.82376945 0.46229297 0.8823529411764706 0.98077506 0.9814781
1.05 4.6 1.0359265 0.80521894 0.44462827 0.8823529411764706 0.97393876 0.98195577
1.1 0.9 1.0791265 0.82714427 0.50929666 0.8823529411764706 0.9970184 0.9748359
1.1 3.4 1.0429008 0.8085004 0.45307514 0.8823529411764706 0.9814852 0.9835866
1.1 0.35 1.089249 0.8322573 0.5228443 0.8823529411764706 1.0022739 0.9514784
1.1 4.3 1.0359021 0.8045652 0.44353834 0.8823529411764706 0.97759837 0.98791754
1.1 2.1 1.0558039 0.8258406 0.46677053 0.8823529411764706 0.9820501 0.98521596
1.1 2.2 1.0541363 0.8245429 0.46487093 0.8823529411764706 0.9806425 0.9819735
1.05 4.85 1.0341914 0.80461586 0.44321886 0.8823529411764706 0.9729554 0.9845632
1.1 1.85 1.0597645 0.8184366 0.48217255 0.8823529411764706 0.9864808 0.98536754
1.1 1.75 1.0608798 0.8191588 0.4860621 0.8823529411764706 0.9859503 0.98040456
1.1 1.65 1.0639806 0.8197371 0.48758784 0.8823529411764706 0.9887535 0.9863605
1.1 1.55 1.065342 0.8210813 0.49087054 0.8823529411764706 0.98830193 0.98191655
1.05 5.0 1.0329016 0.8041847 0.4421198 0.8823529411764706 0.97164637 0.98259413
1.1 1.6 1.0645322 0.82052904 0.4894001 0.8823529411764706 0.9884415 0.98347765
1.1 3.5 1.0423311 0.8160924 0.44306996 0.8823529411764706 0.97824645 0.9817572
1.1 0.4 1.0862708 0.83156824 0.52290976 0.8823529411764706 0.998338 0.9464047
1.1 3.9 1.0385538 0.8161801 0.43995488 0.8823529411764706 0.9742033 0.9831734
1.1 0.25 1.0862664 0.831665 0.52768147 0.8823529411764706 0.9963908 0.93162847
1.1 0.75 1.0770911 0.8285477 0.51741546 0.8823529411764706 0.9915089 0.9469565
1.1 0.6 1.0827947 0.82668203 0.51708055 0.8823529411764706 0.9954383 0.95863414
1.1 1.95 1.0580225 0.81480277 0.4807846 0.8823529411764706 0.9862526 0.9848176
1.1 0.55 1.0842336 0.82642674 0.5191951 0.8823529411764706 0.9996283 0.95705247
1.1 1.9 1.0600232 0.8180289 0.48134902 0.8823529411764706 0.987916 0.98745275
1.1 2.15 1.0555738 0.8155681 0.4757431 0.8823529411764706 0.9855976 0.9849384
1.1 0.2 1.0870934 0.8302616 0.52814734 0.8823529411764706 0.9977429 0.93427634
1.1 3.15 1.0447229 0.80904794 0.45667952 0.8823529411764706 0.98119646 0.9784963
1.1 4.35 1.035307 0.81223154 0.43671525 0.8823529411764706 0.9729266 0.9812004
1.05 3.4 1.0444974 0.810464 0.45607036 0.8823529411764706 0.98131275 0.9831302
1.1 3.05 1.0457958 0.8098333 0.45806313 0.8823529411764706 0.9846418 0.98569053
1.1 3.1 1.0453128 0.8096773 0.45731136 0.8823529411764706 0.9824963 0.9814545
1.1 4.7 1.0335059 0.8109423 0.43438208 0.8823529411764706 0.97087336 0.98145014
1.1 3.2 1.0440139 0.8086972 0.45617497 0.8823529411764706 0.9815731 0.981039
1.1 2.25 1.0542816 0.81400245 0.47330424 0.8823529411764706 0.9848512 0.9817477
1.1 3.55 1.0408862 0.81732535 0.44349167 0.8823529411764706 0.975425 0.9820214
1.1 4.8 1.0319394 0.8108071 0.4346205 0.8823529411764706 0.96857166 0.9816114
1.1 2.95 1.0466475 0.81063116 0.45977587 0.8823529411764706 0.98514813 0.98460245
1.1 1.2 1.0702844 0.8222805 0.50202024 0.8823529411764706 0.9865884 0.972137
1.1 4.85 1.0319097 0.81115043 0.4341919 0.8823529411764706 0.9694229 0.9813775
1.1 2.8 1.0491847 0.81120133 0.46146894 0.8823529411764706 0.98716736 0.9827805
1.1 3.85 1.0403025 0.80742633 0.44737995 0.8823529411764706 0.9810586 0.9871311
1.1 4.65 1.0342398 0.8133655 0.4346255 0.8823529411764706 0.9709721 0.98161864
1.1 4.05 1.0378387 0.80573606 0.44534996 0.8823529411764706 0.97974664 0.9883394
1.1 1.4 1.0667943 0.82109165 0.49624726 0.8823529411764706 0.984515 0.97434783
1.1 2.4 1.0523845 0.8131287 0.4700157 0.8823529411764706 0.9846225 0.9818434
1.1 3.95 1.0380774 0.8057823 0.44652086 0.8823529411764706 0.97967166 0.98804367
1.1 2.9 1.0478407 0.8104669 0.46000686 0.8823529411764706 0.986058 0.98165834
1.1 4.0 1.0377351 0.805604 0.4460779 0.8823529411764706 0.97895235 0.98809797
1.1 4.15 1.0365363 0.8057672 0.44505006 0.8823529411764706 0.9778437 0.9881779
1.1 3.3 1.0432377 0.8080416 0.45469767 0.8823529411764706 0.9816571 0.98238295
1.1 4.55 1.0348903 0.80516946 0.4413774 0.8823529411764706 0.97555685 0.98196006
1.1 4.4 1.0349684 0.8120494 0.43639418 0.8823529411764706 0.97169703 0.9809929
1.1 4.1 1.0372027 0.80546343 0.44515333 0.8823529411764706 0.97872514 0.98794806
1.15 0.1 1.0904056 0.82805645 0.5227738 0.9019607843137255 1.0071654 0.95988214
1.1 1.7 1.0621098 0.8193321 0.48701888 0.8823529411764706 0.9869321 0.9820886
1.15 0.25 1.0799004 0.84010035 0.5121204 0.8823529411764706 0.9841497 0.9286508
1.1 4.5 1.0352347 0.8048383 0.44162056 0.8823529411764706 0.97544056 0.9829492
1.1 3.75 1.03986 0.8074497 0.4492291 0.8823529411764706 0.97797805 0.98220444
1.1 3.8 1.040738 0.8076745 0.44783533 0.8823529411764706 0.9809084 0.9843954
1.1 3.7 1.0404011 0.8080535 0.44969076 0.8823529411764706 0.97933847 0.9828044
1.15 0.45 1.079832 0.8425053 0.5083091 0.8823529411764706 0.9894882 0.938158
1.1 4.75 1.0335262 0.80353594 0.44032073 0.8823529411764706 0.9753111 0.98250955
1.15 0.2 1.0770761 0.8392905 0.51634073 0.9019607843137255 0.9867688 0.92443025
1.1 2.35 1.0528392 0.8134587 0.47121063 0.8823529411764706 0.98433155 0.9818841
1.1 2.45 1.0520642 0.8128319 0.4688011 0.8823529411764706 0.984746 0.9815494
1.15 0.15 1.08186 0.8400885 0.5144662 0.8823529411764706 0.99092597 0.92928016
1.1 2.5 1.0513309 0.8125125 0.46799242 0.8823529411764706 0.984212 0.9770155
1.1 2.65 1.0498704 0.8121625 0.464901 0.8823529411764706 0.9860738 0.98084646
1.15 0.55 1.077937 0.8390258 0.5053787 0.8823529411764706 0.9865877 0.94864327
1.1 4.45 1.0355185 0.80501395 0.4420648 0.8823529411764706 0.975931 0.98552144
1.1 2.05 1.0569209 0.8161911 0.47818476 0.8823529411764706 0.98611313 0.98550576
1.1 2.0 1.058525 0.8165455 0.47878385 0.8823529411764706 0.9879136 0.98575187
1.1 2.7 1.0494441 0.811784 0.46388903 0.8823529411764706 0.98524183 0.98027384
1.15 0.5 1.0793096 0.83950615 0.50664324 0.8823529411764706 0.9872374 0.9457404
1.1 5.0 1.0310682 0.809862 0.43340394 0.9019607843137255 0.9684901 0.9806874
1.15 1.55 1.063066 0.8182156 0.4872449 0.8823529411764706 0.9888525 0.98654246
1.15 0.7 1.0736424 0.82401645 0.5190993 0.8823529411764706 0.9830499 0.9399978
1.15 0.75 1.0750215 0.8389349 0.500253 0.8823529411764706 0.98851603 0.9569291
1.15 1.4 1.0644184 0.8188567 0.49327824 0.8823529411764706 0.9844713 0.9777251
1.1 3.45 1.043437 0.8075985 0.45169592 0.8823529411764706 0.9825115 0.9796866
1.1 3.6 1.0399643 0.8066429 0.45157015 0.8823529411764706 0.97914237 0.9823524
1.15 0.95 1.070965 0.8348634 0.4946083 0.8823529411764706 0.9850394 0.9650662
1.15 0.4 1.0823601 0.8289076 0.5255284 0.8823529411764706 0.9887734 0.9365769
1.1 4.9 1.0320307 0.80316114 0.43999785 0.9019607843137255 0.97272867 0.9817837
1.15 1.1 1.0680441 0.8339766 0.49069214 0.8823529411764706 0.98400944 0.96821207
1.15 0.6 1.0804218 0.82778406 0.5194116 0.8823529411764706 0.9898984 0.95068705
1.15 0.35 1.083954 0.82951576 0.5233429 0.8823529411764706 0.9973643 0.9415822
1.15 0.05 1.0824968 0.8282089 0.52964336 0.8823529411764706 0.9885798 0.9256512
1.15 0.3 1.0818725 0.8287038 0.52720547 0.8823529411764706 0.9940551 0.9299239
1.15 0.8 1.076507 0.8275083 0.5123058 0.8823529411764706 0.9927202 0.9584619
1.15 1.6 1.0612124 0.8283307 0.47501364 0.8823529411764706 0.98164797 0.9781715
1.15 1.0 1.0717093 0.8222761 0.5058764 0.8823529411764706 0.98958534 0.9674785
1.1 4.95 1.0318013 0.80322945 0.43975168 0.9019607843137255 0.971885 0.9815348
1.15 1.65 1.0599583 0.8282123 0.47407666 0.8823529411764706 0.9810776 0.978806
1.1 4.25 1.0358233 0.8051286 0.44425294 0.8823529411764706 0.97715133 0.9874175
1.15 0.9 1.073101 0.823674 0.50968534 0.8823529411764706 0.98902744 0.9602403
1.15 0.85 1.0742131 0.8231704 0.51111037 0.8823529411764706 0.98640496 0.9610989
1.15 1.15 1.0684325 0.8226869 0.50151974 0.8823529411764706 0.98907375 0.9687334
1.15 1.35 1.064486 0.81847525 0.49547675 0.8823529411764706 0.98454714 0.9734859
1.15 2.1 1.0531411 0.82274675 0.46355575 0.8823529411764706 0.9831081 0.9877163
1.15 2.55 1.0481004 0.82064927 0.45451352 0.8823529411764706 0.98016435 0.98170745
1.15 2.8 1.0452462 0.81880796 0.44983172 0.8823529411764706 0.97985554 0.9830339
1.15 1.75 1.0598955 0.81649953 0.48117414 0.8823529411764706 0.98557454 0.978058
1.15 0.65 1.0793369 0.82740664 0.51674277 0.8823529411764706 0.9947296 0.95340556
1.15 3.05 1.0427847 0.81744397 0.44642806 0.8823529411764706 0.9778638 0.9833394
1.15 3.15 1.0432333 0.816762 0.44414425 0.8823529411764706 0.9802139 0.9846246
1.15 1.45 1.064976 0.82011116 0.49019018 0.8823529411764706 0.9907327 0.9841764
1.15 1.8 1.0584725 0.81716406 0.48036456 0.8823529411764706 0.98424625 0.9784525
1.2 0.15 1.0863065 0.83122694 0.5237256 0.8823529411764706 0.99639124 0.94592476
1.15 2.5 1.0491835 0.8116095 0.46392474 0.8823529411764706 0.98455644 0.98228884
1.15 3.9 1.0364411 0.8140984 0.43763182 0.8823529411764706 0.97450715 0.9858503
1.15 2.9 1.0440003 0.818658 0.44882882 0.8823529411764706 0.9792497 0.98367524
1.15 2.7 1.0463827 0.80981565 0.46064052 0.8823529411764706 0.98437005 0.9829741
1.15 2.75 1.0468737 0.81084514 0.45912963 0.8823529411764706 0.98465776 0.9830882
1.15 4.1 1.0351787 0.81278944 0.43609628 0.8823529411764706 0.97393054 0.9858416
1.15 1.85 1.0579762 0.81646883 0.47873843 0.8823529411764706 0.9885611 0.9903263
1.15 4.05 1.0358157 0.8049904 0.44297746 0.8823529411764706 0.9776594 0.98771
1.15 2.4 1.0503341 0.81169987 0.46603337 0.8823529411764706 0.9854153 0.98388803
1.15 3.3 1.0404073 0.8169029 0.44367534 0.8823529411764706 0.9754138 0.981622
1.15 1.25 1.0666108 0.8204038 0.49817058 0.8823529411764706 0.98513097 0.974715
1.15 2.2 1.0527943 0.813982 0.4694401 0.8823529411764706 0.98564434 0.9843795
1.15 1.95 1.0564748 0.8156858 0.4758818 0.8823529411764706 0.98815745 0.9894465
1.15 2.0 1.0556593 0.8148083 0.47463787 0.8823529411764706 0.9875212 0.9870643
1.2 0.3 1.0835664 0.830194 0.5217004 0.8823529411764706 0.99459815 0.9436829
1.15 1.3 1.0663774 0.82164985 0.49598607 0.8823529411764706 0.9895792 0.9760668
1.15 1.05 1.071729 0.8238342 0.5038774 0.8823529411764706 0.99129695 0.96994305
1.15 2.95 1.044105 0.8090534 0.45635226 0.8823529411764706 0.9836936 0.98399264
1.15 4.2 1.0344301 0.8117508 0.43541116 0.8823529411764706 0.9734141 0.9856719
1.15 2.65 1.0473071 0.81121063 0.4613046 0.8823529411764706 0.9852083 0.9855153
1.15 3.25 1.0427243 0.8072592 0.45137063 0.8823529411764706 0.9835071 0.9819466
1.15 3.35 1.0406181 0.8074316 0.45108926 0.8823529411764706 0.9815335 0.98820305
1.15 4.55 1.0325011 0.8118645 0.43335524 0.9019607843137255 0.9715778 0.9848775
1.15 4.5 1.0332943 0.811858 0.4332316 0.8823529411764706 0.97281986 0.9849086
1.15 3.75 1.0376736 0.8060427 0.44676915 0.8823529411764706 0.97816795 0.9871782
1.15 3.0 1.0437407 0.8094128 0.45564404 0.8823529411764706 0.9830611 0.9844198
1.2 0.05 1.0847006 0.84124815 0.5072649 0.8823529411764706 0.9928071 0.9467156
1.15 3.8 1.0372678 0.8144019 0.4383404 0.8823529411764706 0.97556454 0.9860878
1.15 2.85 1.0453664 0.81046176 0.45785096 0.8823529411764706 0.9839532 0.98342144
1.15 1.7 1.060345 0.81732154 0.4829107 0.8823529411764706 0.98540217 0.97875226
1.2 0.25 1.0827088 0.8301352 0.5242132 0.8823529411764706 0.99470633 0.9424876
1.15 3.6 1.0397491 0.8068478 0.4475472 0.8823529411764706 0.98004884 0.9825494
1.15 3.85 1.037661 0.804873 0.44524896 0.8823529411764706 0.9806724 0.9895247
1.15 3.55 1.0393051 0.8073231 0.44870266 0.8823529411764706 0.9785907 0.982972
1.15 3.65 1.0380883 0.806389 0.44787943 0.8823529411764706 0.9782583 0.9865172
1.2 0.2 1.0834205 0.84063435 0.5076478 0.8823529411764706 0.9947817 0.9453269
1.15 3.2 1.0420157 0.8086005 0.45296445 0.8823529411764706 0.98066115 0.98134017
1.15 3.95 1.03658 0.8048854 0.44453326 0.8823529411764706 0.9790969 0.9889683
1.2 0.65 1.0738958 0.8391944 0.501238 0.8823529411764706 0.9847525 0.95236695
1.15 4.15 1.0359285 0.80575824 0.4426914 0.8823529411764706 0.97831005 0.98877645
1.2 0.5 1.0765246 0.8393338 0.5054693 0.8823529411764706 0.98627806 0.9497394
1.15 3.45 1.0411965 0.80773944 0.44903603 0.8823529411764706 0.981359 0.9823643
1.15 4.25 1.0352521 0.80538106 0.44201052 0.8823529411764706 0.9778912 0.98855126
1.15 2.25 1.0528492 0.81458986 0.46801126 0.8823529411764706 0.9868192 0.98669326
1.15 2.05 1.0544273 0.8138317 0.47331783 0.8823529411764706 0.98369837 0.9780095
1.15 3.7 1.0378283 0.8066738 0.44742697 0.8823529411764706 0.9788063 0.9897254
1.15 3.5 1.0406766 0.80749035 0.4485717 0.8823529411764706 0.98093015 0.98261404
1.2 0.1 1.0826519 0.84138405 0.510291 0.8823529411764706 0.99072295 0.9442234
1.15 4.35 1.0347022 0.80506575 0.4412752 0.8823529411764706 0.97759366 0.98835
1.15 4.3 1.0350262 0.8048928 0.44157448 0.8823529411764706 0.97763056 0.98845035
1.15 4.4 1.0341265 0.80450875 0.44114518 0.8823529411764706 0.9769728 0.9878204
1.2 0.55 1.079836 0.8288469 0.51742774 0.8823529411764706 0.99304336 0.95232
1.15 4.6 1.0327802 0.80377084 0.4400139 0.8823529411764706 0.97432894 0.9837223
1.15 2.45 1.0498718 0.81211066 0.46488243 0.8823529411764706 0.98489785 0.9825241
1.15 3.1 1.0424856 0.808034 0.45442623 0.8823529411764706 0.98147017 0.98148644
1.2 0.7 1.075297 0.824951 0.5148398 0.8823529411764706 0.98833513 0.9585445
1.15 3.4 1.0410023 0.8071891 0.4499029 0.8823529411764706 0.98330635 0.9885447
1.2 1.1 1.0674042 0.8332168 0.48694453 0.8823529411764706 0.98756903 0.97739834
1.15 4.85 1.0307692 0.8016051 0.43906903 0.9019607843137255 0.9726245 0.98303807
1.15 4.8 1.0314727 0.80201435 0.43900114 0.9019607843137255 0.97366256 0.9829675
1.2 0.4 1.0820907 0.8301412 0.51987416 0.8823529411764706 0.99392515 0.947233
1.2 2.3 1.0488869 0.8113755 0.46479714 0.8823529411764706 0.9850805 0.9833889
1.15 1.2 1.067593 0.8206894 0.4997197 0.8823529411764706 0.98563915 0.97317106
1.2 1.7 1.0575624 0.82599103 0.46856698 0.8823529411764706 0.9845597 0.98693246
1.2 1.3 1.0624279 0.8309435 0.48173186 0.8823529411764706 0.98450166 0.97788435
1.2 0.6 1.0791987 0.827633 0.5137825 0.8823529411764706 0.99664307 0.9649359
1.2 1.65 1.058703 0.8274936 0.4697605 0.8823529411764706 0.98443294 0.98604244
1.2 1.75 1.0569922 0.82650423 0.4672019 0.8823529411764706 0.9840665 0.9865737
1.2 0.75 1.0782198 0.8271775 0.5093293 0.8823529411764706 0.996087 0.97332066
1.15 4.65 1.0327625 0.80328053 0.43952733 0.8823529411764706 0.9748377 0.9837961
1.2 1.05 1.0710344 0.82234585 0.5010012 0.8823529411764706 0.9937362 0.97873724
1.15 4.95 1.0299293 0.8012268 0.43813998 0.9019607843137255 0.9712307 0.98181856
1.15 4.9 1.0307678 0.8014647 0.43860495 0.9019607843137255 0.9731798 0.9853121
1.2 0.95 1.0732313 0.82347053 0.5043835 0.8823529411764706 0.9944567 0.97565687
1.2 0.9 1.0770944 0.82435226 0.5039114 0.8823529411764706 0.9990844 0.9867934
1.2 1.15 1.0683292 0.82254255 0.4976979 0.8823529411764706 0.99230796 0.9797608
1.2 0.85 1.0715495 0.8260721 0.5107349 0.8823529411764706 0.9890094 0.9577217
1.15 5.0 1.0301336 0.80163133 0.43762103 0.9019607843137255 0.97225636 0.9845205
1.2 1.85 1.0551976 0.8245144 0.46473986 0.8823529411764706 0.98368686 0.98585975
1.2 2.0 1.0523134 0.822923 0.46141034 0.8823529411764706 0.9799289 0.9775108
1.2 1.4 1.0616814 0.81895196 0.49056315 0.8823529411764706 0.98781824 0.9788661
1.2 0.35 1.0834244 0.82927716 0.5234608 0.8823529411764706 0.9947908 0.94476366
1.2 2.4 1.0469236 0.819116 0.45357096 0.8823529411764706 0.9800983 0.98146456
1.2 0.45 1.0795532 0.8296771 0.5201699 0.8823529411764706 0.9909761 0.9463128
1.2 1.45 1.0603865 0.8174874 0.48906854 0.8823529411764706 0.98648435 0.9801073
1.2 0.8 1.0756394 0.8249176 0.5085863 0.8823529411764706 0.99382263 0.9748493
1.2 2.5 1.046058 0.81869686 0.4518893 0.8823529411764706 0.98008436 0.9811604
1.2 3.35 1.039252 0.8062786 0.44765425 0.8823529411764706 0.9799045 0.9822643
1.15 2.6 1.0479742 0.81168234 0.4621531 0.8823529411764706 0.9851082 0.9858421
1.2 1.0 1.0725998 0.8243048 0.5025529 0.8823529411764706 0.9940438 0.9772605
1.2 2.7 1.0443096 0.80826765 0.4571171 0.8823529411764706 0.9833538 0.9811034
1.2 1.5 1.059582 0.81694466 0.48689646 0.8823529411764706 0.9861259 0.9815469
1.2 1.55 1.0612953 0.81652516 0.48384097 0.8823529411764706 0.99008864 0.9866925
1.2 1.2 1.068304 0.8210553 0.49540332 0.8823529411764706 0.9937441 0.985636
1.2 2.85 1.0423158 0.81666934 0.4473431 0.8823529411764706 0.97661847 0.97704524
1.2 2.05 1.0524126 0.81298155 0.4702825 0.8823529411764706 0.98710513 0.9849166
1.2 2.45 1.0477875 0.81948733 0.45162514 0.8823529411764706 0.98318505 0.9845147
1.2 3.5 1.0372232 0.8132693 0.43896735 0.8823529411764706 0.9763934 0.98656017
1.2 3.85 1.03491 0.8110517 0.43621838 0.8823529411764706 0.97608185 0.98594356
1.2 2.35 1.0485092 0.81069183 0.46352363 0.8823529411764706 0.9831696 0.9765382
1.2 1.6 1.060176 0.8163227 0.48198935 0.8823529411764706 0.988821 0.9863852
1.2 1.95 1.0540035 0.8131933 0.47262156 0.8823529411764706 0.98460513 0.9776818
1.2 3.75 1.0357181 0.81158274 0.4370434 0.8823529411764706 0.97664887 0.9872222
1.2 3.6 1.0366542 0.81290853 0.438386 0.8823529411764706 0.9760659 0.98692596
1.2 4.1 1.0332886 0.80397904 0.44176906 0.8823529411764706 0.9757456 0.9873631
1.2 2.55 1.0461425 0.80936664 0.45933056 0.8823529411764706 0.9852655 0.9841893
1.2 2.65 1.0448643 0.80883217 0.4579724 0.8823529411764706 0.98332304 0.981624
1.2 1.25 1.0647937 0.8203392 0.49550956 0.8823529411764706 0.9899681 0.97679055
1.2 4.45 1.031447 0.8097365 0.43214902 0.9019607843137255 0.97167426 0.9854206
1.2 4.3 1.0329407 0.8117001 0.4329463 0.8823529411764706 0.97295314 0.9853922
1.2 4.5 1.0309173 0.8095823 0.43212587 0.9019607843137255 0.9696536 0.98024434
1.2 1.9 1.0549604 0.8146733 0.47348762 0.8823529411764706 0.98763007 0.9870877
1.2 2.75 1.0453353 0.8084465 0.45519477 0.8823529411764706 0.9854743 0.9819863
1.2 3.4 1.0385909 0.8061452 0.4473272 0.8823529411764706 0.97907466 0.98265415
1.2 3.65 1.0361398 0.80486023 0.44535896 0.8823529411764706 0.9788887 0.98918617
1.2 3.45 1.0380293 0.8059529 0.44699502 0.8823529411764706 0.9788533 0.9859247
1.2 2.6 1.0457667 0.8091252 0.4585022 0.8823529411764706 0.98443395 0.983247
1.2 3.2 1.0397799 0.8065014 0.44980064 0.8823529411764706 0.979944 0.98258317
1.2 2.9 1.0424515 0.80792826 0.4539809 0.8823529411764706 0.9803751 0.9773375
1.2 3.9 1.0347165 0.8113333 0.43576503 0.8823529411764706 0.9751146 0.98581815
1.25 0.7 1.0749855 0.8265778 0.51126724 0.8823529411764706 0.98921347 0.9574144
1.2 1.35 1.0622743 0.81927514 0.49237707 0.8823529411764706 0.98524266 0.97487056
1.2 3.7 1.0370646 0.80566275 0.44404513 0.8823529411764706 0.98025995 0.98910946
1.2 3.1 1.0417218 0.80670977 0.45022887 0.8823529411764706 0.9825019 0.9817325
1.2 4.15 1.0332605 0.8036814 0.44125187 0.8823529411764706 0.97684056 0.987677
1.2 4.25 1.0323769 0.8034122 0.44083115 0.8823529411764706 0.97535586 0.98751044
1.2 3.0 1.0414994 0.8075108 0.452546 0.8823529411764706 0.9799338 0.97842187
1.2 3.15 1.0402883 0.8064699 0.45034173 0.8823529411764706 0.98031694 0.9820968
1.2 4.05 1.0338856 0.80366445 0.44181684 0.8823529411764706 0.9768818 0.9874368
1.2 1.8 1.0568054 0.8143023 0.47626704 0.8823529411764706 0.9856697 0.9780661
1.2 4.2 1.0331109 0.80297625 0.44075227 0.8823529411764706 0.97662616 0.9875928
1.2 4.4 1.0318432 0.80153054 0.43901068 0.9019607843137255 0.9759142 0.9871553
1.2 4.55 1.03063 0.8009616 0.43845174 0.9019607843137255 0.97304314 0.98188806
1.2 3.8 1.0359366 0.8042772 0.44342324 0.8823529411764706 0.97976 0.9886762
1.2 2.15 1.0525402 0.8124138 0.46673483 0.8823529411764706 0.9885061 0.9845271
1.2 2.2 1.0501676 0.8121449 0.46702054 0.8823529411764706 0.9859319 0.9848783
1.2 2.1 1.051829 0.81308365 0.46901524 0.8823529411764706 0.98685384 0.98479056
1.2 3.05 1.0409911 0.80718684 0.45157903 0.8823529411764706 0.98142624 0.98353326
1.2 3.95 1.0339903 0.8031132 0.4428606 0.8823529411764706 0.9781932 0.98880786
1.2 2.25 1.0488821 0.8110041 0.46603718 0.8823529411764706 0.98229176 0.9769287
