lengthscale l2regularizer bne_rmse_mean bne_rmse_median bne_std bne_cov nll_bne_mean nll_bne_median
4.25 1.0 0.8752524 0.7741196 0.3905338 0.9019607843137255 1.1462096 0.9513303
4.25 0.9 0.88278216 0.78512007 0.39123648 0.9019607843137255 1.1748215 0.9723753
3.75 4.75 0.8529871 0.75747824 0.39223498 0.9215686274509803 1.0711621 0.90100044
4.25 1.5 0.8629666 0.7649624 0.38790432 0.9215686274509803 1.1056594 0.9080516
4.25 1.4 0.8642464 0.76546276 0.38795772 0.9215686274509803 1.1073927 0.9106772
3.75 2.0 0.860085 0.7612883 0.38847446 0.9215686274509803 1.0913075 0.89824784
4.0 2.0 0.8589695 0.7592536 0.38927233 0.9215686274509803 1.0848342 0.89544904
4.0 2.75 0.85533285 0.7576549 0.3911322 0.9215686274509803 1.0769224 0.89850056
4.0 1.9 0.85961527 0.76023984 0.38886347 0.9215686274509803 1.0878077 0.8971582
3.75 2.25 0.8586641 0.7607751 0.38885227 0.9215686274509803 1.0875615 0.8943228
4.0 3.25 0.8539404 0.75835645 0.39108714 0.9215686274509803 1.0764294 0.9003367
4.0 2.5 0.85586745 0.75851715 0.39048842 0.9215686274509803 1.0805435 0.8978046
4.0 3.0 0.85413057 0.7560693 0.3911055 0.9215686274509803 1.0751675 0.8980932
4.25 4.25 0.8530598 0.75765413 0.39190114 0.9215686274509803 1.073247 0.90660465
4.0 2.25 0.8579922 0.7603724 0.38973856 0.9215686274509803 1.0869907 0.8962635
4.0 1.7 0.86197114 0.7624693 0.388444 0.9215686274509803 1.095705 0.9008118
4.25 2.5 0.8561656 0.75924546 0.3917273 0.9215686274509803 1.0837486 0.8998466
4.25 2.0 0.858907 0.7610423 0.38966817 0.9215686274509803 1.0876509 0.899124
4.5 0.2 0.9492996 0.7550994 0.54378796 0.9019607843137255 1.2814428 1.2130117
4.25 1.9 0.8593692 0.76197255 0.38996828 0.9215686274509803 1.0898726 0.899245
4.25 2.25 0.857436 0.7593372 0.39133868 0.9215686274509803 1.0847658 0.8979555
4.5 0.6 0.89433956 0.7634105 0.4197294 0.9019607843137255 1.1864582 1.1075635
4.0 3.5 0.85287786 0.75588626 0.39145234 0.9215686274509803 1.0716763 0.89927137
3.75 2.5 0.85712916 0.759056 0.39055312 0.9215686274509803 1.083852 0.89632475
4.0 1.8 0.8609968 0.76177 0.38785562 0.9215686274509803 1.0931166 0.8995317
4.0 4.0 0.8531688 0.7585876 0.391639 0.9215686274509803 1.0722662 0.9006076
4.0 0.7 0.89873195 0.7698821 0.425325 0.9019607843137255 1.2078398 1.0949824
4.0 4.25 0.85316396 0.75882804 0.3910268 0.9215686274509803 1.0721331 0.90254104
3.75 4.5 0.8528678 0.75752234 0.39118358 0.9215686274509803 1.0693586 0.89982593
4.25 1.6 0.86170036 0.7629647 0.38839513 0.9215686274509803 1.0957636 0.9049164
4.25 5.0 0.85258585 0.7584769 0.3922064 0.9411764705882353 1.0711919 0.90733373
3.75 0.05 1.0659624 0.75017184 0.76745945 0.8431372549019608 1.4464573 1.2672343
4.25 4.75 0.8529392 0.7576925 0.3920658 0.9215686274509803 1.0724202 0.9078382
4.25 1.7 0.8617007 0.76268333 0.38846812 0.9215686274509803 1.0944792 0.9031961
4.0 3.75 0.85288984 0.7562522 0.39156955 0.9215686274509803 1.0697938 0.899528
4.5 1.2 0.86745733 0.7687645 0.3869732 0.9215686274509803 1.1187001 0.9184189
4.5 0.3 0.94780165 0.7821864 0.51382035 0.9019607843137255 1.2981185 1.1724832
4.25 0.5 0.9186327 0.75403005 0.46558124 0.9019607843137255 1.239668 1.244991
4.25 1.8 0.86023015 0.76107657 0.38966662 0.9215686274509803 1.092166 0.9006845
4.5 0.9 0.8747075 0.77491736 0.39352432 0.9019607843137255 1.1460056 0.95978683
4.25 4.5 0.85237855 0.7562562 0.39229605 0.9215686274509803 1.0707656 0.90702987
4.5 1.3 0.86643285 0.770193 0.3869153 0.9215686274509803 1.1105666 0.92527676
4.5 1.5 0.8627092 0.7645004 0.38810495 0.9215686274509803 1.1001252 0.9044719
4.5 1.4 0.8645305 0.7660048 0.38705668 0.9215686274509803 1.1022339 0.90849555
4.5 0.7 0.88161606 0.76187575 0.41030243 0.9019607843137255 1.1498679 1.0231836
4.5 1.6 0.86182946 0.76287234 0.389438 0.9215686274509803 1.0951282 0.90265995
4.25 0.4 0.93723965 0.74735224 0.5210956 0.9019607843137255 1.2525789 1.1992133
4.5 4.25 0.85256577 0.7561041 0.39207235 0.9411764705882353 1.0728768 0.9091057
4.5 0.8 0.8811086 0.770509 0.3952576 0.9019607843137255 1.1596028 0.9953113
4.25 0.6 0.8975961 0.75113726 0.4387714 0.9019607843137255 1.1912209 1.1433153
4.25 0.3 0.96612793 0.75961566 0.55993235 0.9019607843137255 1.3211163 1.246065
4.5 0.5 0.8927629 0.714794 0.4555999 0.8627450980392157 1.2106233 1.1732621
4.25 1.3 0.8627839 0.75852394 0.3888953 0.9215686274509803 1.1016601 0.9177892
4.25 1.1 0.8716583 0.77569103 0.38733032 0.9215686274509803 1.1361518 0.93872774
4.5 1.8 0.8597617 0.7616155 0.38990277 0.9215686274509803 1.0890785 0.8988782
4.5 0.4 0.9269824 0.7554331 0.48916456 0.9019607843137255 1.2464997 1.2429266
4.5 3.75 0.8529622 0.7562638 0.39204267 0.9215686274509803 1.0734428 0.90710795
4.5 3.5 0.85320145 0.75726163 0.3920754 0.9215686274509803 1.0779591 0.90635073
4.5 1.7 0.86035806 0.7617165 0.38985336 0.9215686274509803 1.0905433 0.90057397
4.25 1.2 0.86723703 0.7682356 0.38657802 0.9215686274509803 1.1205834 0.9245767
4.0 4.5 0.8526414 0.7557122 0.39250463 0.9215686274509803 1.0699043 0.9035794
4.5 4.0 0.85301495 0.7574308 0.39239803 0.9215686274509803 1.0738813 0.90784645
4.5 1.9 0.8592953 0.76110953 0.3900512 0.9215686274509803 1.0871551 0.8989143
4.25 0.7 0.8961516 0.77480793 0.4111334 0.9019607843137255 1.1890126 1.0772749
4.25 3.25 0.85426974 0.7580052 0.3916819 0.9215686274509803 1.0789137 0.90533805
4.25 3.0 0.85404354 0.7552482 0.39260724 0.9215686274509803 1.0749702 0.90550816
4.25 4.0 0.8526395 0.7571534 0.3921164 0.9215686274509803 1.0742888 0.9046563
4.25 3.5 0.85271406 0.7547964 0.392512 0.9215686274509803 1.0721809 0.90380764
4.25 2.75 0.8551404 0.7583459 0.391655 0.9215686274509803 1.081193 0.9010974
4.25 3.75 0.85225266 0.75474685 0.39237216 0.9215686274509803 1.0713035 0.903561
4.75 1.5 0.8611564 0.7630485 0.38914713 0.9215686274509803 1.0979378 0.9011177
4.75 1.0 0.86641854 0.7658129 0.3886499 0.9215686274509803 1.1196928 0.9382209
4.5 1.1 0.864096 0.7595854 0.38796964 0.9215686274509803 1.1055094 0.92983544
4.75 1.2 0.861523 0.76031095 0.38858163 0.9215686274509803 1.10349 0.914683
4.75 1.3 0.8646205 0.76820034 0.38834912 0.9215686274509803 1.1056856 0.9122766
4.75 1.1 0.86391085 0.7606351 0.38766193 0.9215686274509803 1.1093062 0.92105055
4.5 0.05 0.97249746 0.76659274 0.57340306 0.9019607843137255 1.3386003 1.2506293
4.5 0.1 0.9763139 0.7569744 0.59878594 0.9019607843137255 1.3239598 1.1983879
4.75 2.75 0.8535059 0.7554681 0.3928039 0.9215686274509803 1.0743564 0.9050492
3.75 1.0 0.87885016 0.77198696 0.39787275 0.9019607843137255 1.1539243 0.9849807
4.75 2.5 0.8549118 0.75758654 0.39171642 0.9215686274509803 1.0797697 0.9049046
4.5 1.0 0.86958456 0.7679521 0.38880596 0.9215686274509803 1.1320665 0.936241
4.75 1.4 0.86267185 0.7648013 0.38788885 0.9215686274509803 1.1020235 0.9054285
4.75 3.0 0.85412145 0.7572813 0.3921801 0.9215686274509803 1.0770712 0.9052924
4.75 3.25 0.8534692 0.7569617 0.39211422 0.9215686274509803 1.0780292 0.90972936
4.5 3.0 0.8546365 0.75675654 0.39374295 0.9215686274509803 1.0767846 0.9013591
4.75 2.25 0.8560905 0.75787234 0.39132732 0.9215686274509803 1.0838126 0.9026842
4.75 2.0 0.85789156 0.7597643 0.3910565 0.9215686274509803 1.085067 0.9021356
4.75 5.0 0.85338145 0.7596692 0.39199132 0.9411764705882353 1.0733007 0.9138113
3.75 1.1 0.87490624 0.76934373 0.38949242 0.9019607843137255 1.1487308 0.95923615
4.75 4.5 0.85270506 0.7578311 0.39187908 0.9411764705882353 1.0747637 0.9139439
4.75 4.75 0.85244966 0.757205 0.3919806 0.9411764705882353 1.072616 0.9136821
4.75 4.0 0.8520481 0.7549094 0.392527 0.9411764705882353 1.072724 0.91087216
4.75 4.25 0.85280395 0.7565125 0.39209804 0.9411764705882353 1.0732968 0.91224134
4.75 0.6 0.8833999 0.7522369 0.42045304 0.9019607843137255 1.1585957 1.0512428
4.5 2.25 0.85714227 0.75952345 0.3915355 0.9215686274509803 1.0846411 0.9001548
5.0 0.2 0.9246436 0.7585065 0.49927637 0.9019607843137255 1.227576 1.1635014
4.5 2.5 0.8554247 0.75807416 0.39166945 0.9215686274509803 1.0796554 0.9013188
4.5 2.75 0.8546106 0.7577368 0.39176512 0.9215686274509803 1.0778964 0.9018152
5.0 0.05 0.9293383 0.75206697 0.5089418 0.9019607843137255 1.2295637 1.1538962
5.0 0.1 0.9423876 0.75802743 0.5161067 0.9019607843137255 1.292514 1.279723
5.0 0.3 0.91818684 0.76725733 0.4776286 0.9019607843137255 1.2404934 1.1878227
5.0 0.4 0.898302 0.75943595 0.44739965 0.9019607843137255 1.1959369 1.1509709
4.0 0.8 0.88801265 0.76969707 0.4072993 0.9019607843137255 1.189955 1.0460312
4.5 3.25 0.8530672 0.75554574 0.39279103 0.9215686274509803 1.0750864 0.90749073
5.0 0.7 0.8817015 0.77824247 0.39906663 0.9019607843137255 1.1669117 0.9827291
4.75 0.3 0.9343464 0.753934 0.51032954 0.9019607843137255 1.2607397 1.230691
5.0 0.6 0.88252276 0.7616329 0.40945956 0.9019607843137255 1.1441727 1.0244349
5.0 0.8 0.87266773 0.7666333 0.3931316 0.9019607843137255 1.1304528 0.95903957
5.0 0.5 0.89518565 0.7600694 0.42500752 0.9019607843137255 1.1891861 1.113913
4.75 0.4 0.9167238 0.7591108 0.46576375 0.9019607843137255 1.23495 1.2187917
4.75 0.5 0.8983967 0.76179236 0.43729874 0.9019607843137255 1.1985453 1.1125666
4.75 0.9 0.87191373 0.76653653 0.38812017 0.9019607843137255 1.1341642 0.96236193
4.5 2.0 0.85845095 0.7606913 0.3907786 0.9215686274509803 1.0858904 0.8985373
5.0 2.5 0.8546019 0.7570996 0.39179492 0.9215686274509803 1.0794188 0.9056006
5.0 1.9 0.8577681 0.75988257 0.39049697 0.9215686274509803 1.085021 0.9031066
5.0 2.0 0.85683376 0.7592138 0.39173308 0.9215686274509803 1.0822006 0.90387285
5.0 2.25 0.8560553 0.7581804 0.39224574 0.9215686274509803 1.082405 0.90648055
4.75 0.7 0.87820077 0.758821 0.4041199 0.9019607843137255 1.1418723 1.0011977
5.0 0.9 0.8736753 0.7676991 0.3887608 0.9215686274509803 1.128607 0.94110286
4.75 0.8 0.875678 0.76177824 0.39390168 0.9019607843137255 1.1374669 0.9802879
5.0 1.0 0.8664243 0.7669804 0.38823205 0.9215686274509803 1.1197358 0.9279301
5.0 1.1 0.87050694 0.78365993 0.3862392 0.9215686274509803 1.1464602 0.92047983
5.0 4.75 0.85254043 0.7579858 0.391481 0.9411764705882353 1.0731152 0.9163243
4.75 3.75 0.85230374 0.75516105 0.39204907 0.9215686274509803 1.0722065 0.90963113
5.0 1.2 0.8613607 0.76321393 0.38739708 0.9215686274509803 1.1044416 0.9172551
4.75 1.9 0.8578994 0.760097 0.3909953 0.9215686274509803 1.082289 0.8991982
5.0 4.25 0.8528407 0.7582185 0.3922091 0.9411764705882353 1.0756869 0.9151949
4.75 1.8 0.8587072 0.7604729 0.38983485 0.9215686274509803 1.0853496 0.8975694
5.0 4.5 0.8529491 0.7581594 0.39150542 0.9411764705882353 1.075783 0.9172782
1.0 0.6 2.3561502 0.7430267 3.5403287 0.8627450980392157 1.2469168 0.98233426
4.75 0.1 0.94784456 0.76288986 0.5227883 0.9019607843137255 1.2890587 1.2219392
0.9 5.0 0.9357762 0.76947904 0.3649446 0.8627450980392157 1.2860279 1.3003215
0.9 3.5 0.94842094 0.7607497 0.40227863 0.8627450980392157 1.2908446 1.3296059
1.0 0.1 3.6216605 0.73907113 6.365033 0.8627450980392157 1.2378188 0.95267904
4.75 0.05 0.9552954 0.74342215 0.5568695 0.9019607843137255 1.2879485 1.2097226
1.0 4.5 0.9225779 0.7697599 0.36499485 0.8823529411764706 1.2610424 1.2170796
1.2 3.5 0.90784746 0.7704898 0.37053794 0.8823529411764706 1.2307532 1.1148043
1.2 3.25 0.91009945 0.7696779 0.37683883 0.8823529411764706 1.2276541 1.1195952
1.2 3.75 0.9063862 0.7699026 0.37121654 0.8823529411764706 1.2209941 1.1053544
4.75 0.2 0.94632286 0.76929903 0.5411808 0.9019607843137255 1.2709713 1.1144419
1.2 2.75 0.92006606 0.7675996 0.3918052 0.8627450980392157 1.2435689 1.1735032
4.5 5.0 0.85296637 0.76084185 0.39066312 0.9411764705882353 1.07173 0.9104092
1.0 0.05 3.7394598 0.7515323 6.622597 0.8627450980392157 1.3041698 0.99590385
3.25 0.05 1.1738037 0.74869233 0.97788465 0.8235294117647058 1.5115261 1.3039438
1.8 1.5 0.9272496 0.76983595 0.43199876 0.8823529411764706 1.2544364 1.2026706
3.0 5.0 0.853983 0.7570812 0.39199665 0.9215686274509803 1.0717148 0.8933995
1.8 1.4 0.9418394 0.76992977 0.45569253 0.8823529411764706 1.2819918 1.2818804
5.0 3.75 0.8527195 0.75572664 0.39170358 0.9411764705882353 1.0733246 0.9134428
1.8 0.5 1.5077149 0.74832976 1.6877242 0.8627450980392157 1.4468502 1.1755425
1.8 1.6 0.9180402 0.77145994 0.4153859 0.8823529411764706 1.235984 1.1460543
4.5 4.5 0.8529299 0.75949776 0.3907393 0.9411764705882353 1.07371 0.91112614
2.5 3.5 0.86066025 0.7599444 0.387305 0.9215686274509803 1.0918988 0.90007997
5.0 4.0 0.8527228 0.7571371 0.39223173 0.9411764705882353 1.0756999 0.9138263
1.8 1.8 0.9060404 0.769639 0.4019259 0.8823529411764706 1.2122165 1.0909863
1.8 1.0 1.0268296 0.7519256 0.65129995 0.8431372549019608 1.4085193 1.199378
1.8 1.1 1.0051676 0.77355516 0.5681476 0.8627450980392157 1.4139572 1.3595297
4.75 1.7 0.85930485 0.76069987 0.38944554 0.9215686274509803 1.0869799 0.89550334
4.5 4.75 0.8530497 0.7597918 0.39084318 0.9411764705882353 1.0727292 0.9107777
3.25 0.1 1.1896714 0.7479261 1.027227 0.8235294117647058 1.4732734 1.2187158
3.25 0.2 1.1429578 0.7412958 0.9311963 0.8431372549019608 1.4595594 1.2083569
4.75 3.5 0.8532439 0.7567764 0.39243323 0.9215686274509803 1.0776962 0.9102478
4.75 1.6 0.86057097 0.76381946 0.38955292 0.9215686274509803 1.0946842 0.89811015
5.0 3.25 0.8530092 0.75591505 0.3921598 0.9411764705882353 1.0754267 0.9124903
5.0 3.5 0.8532627 0.7554906 0.39216673 0.9411764705882353 1.073829 0.91295934
3.5 3.25 0.8570044 0.7586249 0.39287296 0.9215686274509803 1.0808637 0.8982271
0.9 3.0 0.9581751 0.75519466 0.43072504 0.8627450980392157 1.2924279 1.3444585
2.5 4.75 0.85674787 0.7586278 0.3889426 0.9215686274509803 1.0778645 0.8948586
2.75 3.25 0.8592701 0.75969934 0.388377 0.9215686274509803 1.0912805 0.900146
3.0 2.75 0.8606915 0.76210225 0.38800833 0.9215686274509803 1.0937729 0.8996588
5.0 1.5 0.86141986 0.762797 0.3888714 0.9215686274509803 1.0924987 0.8976145
3.75 1.3 0.8705625 0.76834464 0.3878671 0.9215686274509803 1.126088 0.9291222
1.0 4.25 0.92324084 0.76913166 0.3667779 0.8823529411764706 1.2616565 1.2204518
1.0 0.2 2.3124795 0.7387576 3.4400191 0.8627450980392157 1.2760643 0.9850182
5.0 1.6 0.85968584 0.7614242 0.39012486 0.9215686274509803 1.0880603 0.8995142
5.0 1.7 0.8587281 0.760655 0.3901387 0.9215686274509803 1.086293 0.8985584
5.0 3.0 0.85363847 0.7570292 0.39096186 0.9215686274509803 1.0753285 0.91107035
5.0 1.4 0.86236376 0.7650002 0.38868946 0.9215686274509803 1.0958439 0.9007019
5.0 1.3 0.8637347 0.7657982 0.38977608 0.9215686274509803 1.1025745 0.9038946
0.9 1.4 1.0702066 0.7542313 0.6751849 0.8431372549019608 1.4072442 1.0889013
5.0 2.75 0.8529141 0.75563776 0.39176285 0.9215686274509803 1.0723271 0.9061489
0.6 4.25 1.0561745 0.7672211 0.5153743 0.8823529411764706 1.4240564 1.5141494
0.8 2.75 0.9858286 0.7402563 0.4876751 0.8627450980392157 1.3238744 1.2275549
5.0 1.8 0.8581477 0.7603159 0.39029044 0.9215686274509803 1.0825843 0.8965834
5.0 5.0 0.85296434 0.76089907 0.39083952 0.9411764705882353 1.073311 0.9163172
3.5 0.9 0.88897794 0.7549107 0.40986186 0.9019607843137255 1.1810422 1.0746225
3.5 0.8 0.9060623 0.7714769 0.43374744 0.9019607843137255 1.2208717 1.1219654
5.0 5.0 0.85296434 0.76089907 0.39083952 0.9411764705882353 1.073311 0.9163172
5.0 5.0 0.85296434 0.76089907 0.39083952 0.9411764705882353 1.073311 0.9163172
