lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.80 0.35 1.061357 0.923274 0.464456 0.960784 49 1.076244 1.032711 0.212689
0.80 0.40 1.029500 0.979716 0.484984 0.980392 50 0.993547 0.909928 0.210922
0.80 0.45 1.037586 0.991492 0.497842 0.960784 49 0.969194 0.962637 0.133480
0.80 0.50 1.161302 0.983072 0.509256 0.941176 48 1.118123 1.105576 0.217555
0.80 0.55 0.941283 0.895286 0.420251 0.960784 49 0.997037 0.891632 0.225641
0.80 0.60 1.115798 0.922076 0.664007 0.960784 49 0.980589 0.947882 0.153781
0.80 0.65 1.020184 0.930449 0.401557 0.960784 49 0.999275 0.895022 0.201322
0.80 0.70 1.080400 0.915720 0.588456 0.980392 50 0.944181 0.891301 0.161827
0.80 0.75 1.095528 1.055187 0.464882 0.960784 49 0.970044 0.898061 0.182959
0.80 0.80 1.054363 0.967788 0.465072 0.960784 49 0.999011 1.013232 0.152806
0.80 0.85 1.074115 0.973697 0.433226 0.960784 49 0.989024 0.946841 0.136973
0.80 0.90 1.033465 0.908203 0.450881 0.960784 49 1.029464 0.967754 0.223518
0.80 0.95 1.104086 0.961231 0.614332 0.960784 49 0.986874 0.889790 0.198679
0.80 1.00 1.109566 0.983298 0.517738 0.960784 49 0.987302 0.977525 0.138807
0.85 0.05 1.004809 0.877011 0.489148 0.960784 49 1.053514 0.965641 0.248555
0.85 0.10 1.094108 0.902590 0.598184 0.980392 50 0.981790 0.916761 0.174222
0.85 0.15 0.968537 0.871078 0.382636 0.941176 48 1.053830 0.936198 0.227008
0.85 0.20 0.998979 0.868176 0.473810 0.960784 49 1.019957 1.032368 0.156499
0.85 0.25 1.071060 0.941913 0.479406 0.960784 49 0.984915 0.952051 0.150664
0.85 0.30 0.988463 0.854132 0.521888 0.980392 50 1.001492 0.902585 0.188428
0.85 0.35 1.108220 0.970561 0.463002 0.960784 49 1.078592 1.030013 0.241657
0.85 0.40 1.083051 1.174288 0.508257 0.960784 49 1.017729 0.912009 0.237441
0.85 0.45 1.063270 0.960859 0.457595 0.960784 49 1.082224 1.011470 0.260091
0.85 0.50 1.066719 1.006168 0.487996 0.960784 49 1.000612 0.898675 0.237265
0.85 0.55 1.014986 0.912718 0.504756 0.941176 48 1.056955 0.894721 0.283714
0.85 0.60 1.130352 1.118697 0.472266 0.941176 48 1.014678 0.993224 0.203974
0.85 0.65 1.068423 0.979763 0.515416 0.941176 48 0.980213 0.904465 0.204891
0.85 0.70 1.044254 0.945138 0.479857 0.941176 48 1.031795 0.956447 0.245002
0.85 0.75 0.988645 0.849501 0.500166 0.980392 50 0.947517 0.902460 0.157558
0.85 0.80 1.043476 0.984808 0.437856 0.960784 49 1.016982 0.957858 0.230767
0.85 0.85 1.039507 0.903221 0.476472 0.960784 49 1.019885 1.026149 0.198280
0.85 0.90 1.068893 0.933807 0.520304 0.960784 49 0.974654 0.897478 0.215027
0.85 0.95 1.033664 0.914006 0.499965 0.960784 49 1.011322 0.878313 0.289920
0.85 1.00 1.128471 0.957094 0.422363 0.941176 48 0.983389 0.928387 0.147178
0.90 0.05 1.155776 1.072170 0.662932 0.960784 49 1.004874 0.915127 0.221991
0.90 0.10 1.045305 0.958589 0.474528 0.980392 50 0.951074 0.909724 0.152893
0.90 0.15 1.072540 0.948507 0.457903 0.941176 48 1.098592 1.097321 0.204927
0.90 0.20 1.141539 1.059492 0.402837 0.921569 47 1.148378 1.014427 0.348597
0.90 0.25 1.009988 1.001444 0.439057 0.960784 49 0.983428 0.894199 0.253446
0.90 0.30 0.979568 0.848019 0.474613 0.960784 49 1.055641 0.924748 0.290790
0.90 0.35 1.044505 0.924494 0.505427 0.941176 48 0.998934 0.915447 0.194269
0.90 0.40 1.003811 0.893742 0.521153 0.960784 49 1.054069 0.893570 0.246481
0.90 0.45 1.002691 0.922182 0.470173 0.901961 46 1.092888 1.077454 0.248035
0.90 0.50 1.049082 0.993938 0.484943 0.960784 49 1.022627 0.934294 0.274137
0.90 0.55 1.055201 0.977495 0.531068 0.941176 48 1.094909 0.861085 0.357066
0.90 0.60 1.007693 0.940921 0.493193 0.960784 49 1.040449 0.893886 0.276432
0.90 0.65 1.114867 0.985854 0.471111 0.960784 49 1.053300 0.958255 0.241852
0.90 0.70 0.974513 0.764144 0.507028 0.960784 49 1.056672 0.924608 0.242109
0.90 0.75 1.035525 0.917570 0.495238 0.960784 49 0.996221 0.994660 0.138608
0.90 0.80 0.981154 0.843681 0.520122 0.941176 48 0.999791 0.923799 0.217451
0.90 0.85 1.057338 1.008300 0.462881 0.960784 49 1.012188 0.932844 0.242194
0.90 0.90 1.048345 0.914123 0.463708 0.941176 48 1.092035 1.060991 0.186972
0.90 0.95 1.044398 0.919072 0.486257 0.960784 49 1.008261 0.947836 0.196542
0.90 1.00 1.044231 0.900384 0.461715 0.941176 48 1.115610 1.003741 0.300063
0.95 0.05 1.077637 0.905992 0.657079 0.941176 48 1.109204 1.023931 0.274750
0.95 0.10 1.087325 0.996160 0.479658 0.960784 49 1.049858 0.940477 0.299576
0.95 0.15 1.073042 1.095588 0.451355 0.941176 48 1.070094 1.006373 0.278425
0.95 0.20 1.032645 0.948790 0.469135 0.941176 48 1.078568 0.990707 0.245033
0.95 0.25 1.036329 0.930198 0.462962 0.921569 47 0.990009 0.980938 0.142297
0.95 0.30 0.976137 0.870613 0.507215 0.960784 49 1.070390 0.969823 0.285535
0.95 0.35 1.049234 0.923387 0.525694 0.960784 49 1.062117 1.038713 0.212150
0.95 0.40 1.044768 0.917803 0.487653 0.941176 48 0.999624 0.987325 0.142746
0.95 0.45 1.050739 0.883547 0.437574 0.960784 49 1.069450 1.025730 0.254021
0.95 0.50 1.075960 1.043153 0.511983 0.960784 49 1.080538 0.950994 0.280478
0.95 0.55 1.071743 0.917155 0.497586 0.941176 48 1.003759 0.901738 0.248661
0.95 0.60 1.009405 0.891299 0.513441 0.941176 48 1.044174 0.935710 0.267678
0.95 0.65 1.029233 0.956397 0.484340 0.960784 49 1.022288 0.912703 0.255413
0.95 0.70 0.987223 0.923015 0.361278 0.960784 49 1.003858 0.894745 0.219388
0.95 0.75 1.059503 0.952749 0.541072 0.941176 48 1.031798 0.963530 0.188946
0.95 0.80 1.020293 0.911733 0.456540 0.941176 48 1.130363 1.079701 0.277750
0.95 0.85 1.004482 0.931052 0.387920 0.941176 48 1.018082 0.936437 0.243816
0.95 0.90 0.974792 0.891745 0.299991 0.941176 48 0.979767 0.860079 0.286953
0.95 0.95 1.066102 0.885461 0.465990 0.960784 49 1.018610 1.018250 0.151226
0.95 1.00 1.104742 0.934579 0.648980 0.960784 49 1.025718 0.940891 0.250458
1.00 0.05 0.862485 0.771944 0.445895 0.960784 49 0.960200 0.922365 0.165146
1.00 0.10 1.063706 0.949318 0.537105 0.960784 49 1.023644 0.919921 0.264024
1.00 0.15 1.029281 0.959267 0.479527 0.941176 48 1.133448 1.053229 0.322067
1.00 0.20 0.992742 0.906936 0.489832 0.960784 49 0.935642 0.876672 0.163505
1.00 0.25 1.048385 0.908825 0.460847 0.921569 47 1.135369 1.098468 0.212681
1.00 0.30 1.041732 0.892359 0.483665 0.960784 49 1.043174 0.969545 0.185061
1.00 0.35 1.060433 0.980435 0.511933 0.921569 47 1.023495 0.860655 0.286513
1.00 0.40 1.000393 0.839098 0.543713 0.980392 50 1.012106 0.933239 0.218877
1.00 0.45 1.044488 0.949928 0.486349 0.941176 48 1.097349 1.123215 0.216113
1.00 0.50 1.054945 0.991283 0.455163 0.941176 48 0.964181 0.899445 0.198928
1.00 0.55 1.023574 0.949723 0.477415 0.960784 49 0.986650 0.937157 0.146791
1.00 0.60 1.024596 0.960600 0.457960 0.960784 49 0.997582 0.913036 0.235291
1.00 0.65 1.034490 0.940171 0.467210 0.941176 48 1.066536 1.024612 0.269410
1.00 0.70 1.026237 0.975296 0.496766 0.960784 49 1.053470 0.994485 0.236443
1.00 0.75 0.992616 0.928903 0.481119 0.980392 50 0.995747 0.919679 0.176568
1.00 0.80 0.991358 0.932780 0.516376 0.921569 47 1.033074 0.994323 0.205346
1.00 0.85 0.961909 0.864638 0.479523 0.941176 48 1.048814 0.957209 0.251786
1.00 0.90 0.954433 0.836803 0.448983 0.960784 49 1.024081 0.970035 0.233875
1.00 0.95 1.015698 0.893000 0.509677 0.941176 48 1.099778 1.062006 0.247355
1.00 1.00 0.975522 0.839508 0.476164 0.980392 50 1.001362 0.995975 0.101119
